"id"	"stoichiometry"	"direction"	"catalyzed_by"	
"TRANS-RXN0-604-CPD0-1957//CPD0-1957.21."	{"CPD0-1957[CCO-PERI-BAC]":-1,"CPD0-1957[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-1958//CPD0-1958.21."	{"CPD0-1958[CCO-PERI-BAC]":-1,"CPD0-1958[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2074//CPD0-2074.21."	{"CPD0-2074[CCO-PERI-BAC]":-1,"CPD0-2074[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2075//CPD0-2075.21."	{"CPD0-2075[CCO-PERI-BAC]":-1,"CPD0-2075[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2370//CPD0-2370.21."	{"CPD0-2370[CCO-PERI-BAC]":-1,"CPD0-2370[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2379//CPD0-2379.21."	{"CPD0-2379[CCO-PERI-BAC]":-1,"CPD0-2379[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2511//CPD0-2511.21."	{"CPD0-2511[CCO-PERI-BAC]":-1,"CPD0-2511[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2538//CPD0-2538.21."	{"CPD0-2538[CCO-PERI-BAC]":-1,"CPD0-2538[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2543//CPD0-2543.21."	{"CPD0-2543[CCO-PERI-BAC]":-1,"CPD0-2543[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2544//CPD0-2544.21."	{"CPD0-2544[CCO-PERI-BAC]":-1,"CPD0-2544[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2545//CPD0-2545.21."	{"CPD0-2545[CCO-PERI-BAC]":-1,"CPD0-2545[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2546//CPD0-2546.21."	{"CPD0-2546[CCO-PERI-BAC]":-1,"CPD0-2546[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2547//CPD0-2547.21."	{"CPD0-2547[CCO-PERI-BAC]":-1,"CPD0-2547[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-2631//CPD0-2631.21."	{"CPD0-2631[CCO-PERI-BAC]":-1,"CPD0-2631[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-DITHIOTHREITOL//DITHIOTHREITOL.31."	{"DITHIOTHREITOL[CCO-PERI-BAC]":-1,"DITHIOTHREITOL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-GLUTATHIONE//GLUTATHIONE.25."	{"GLUTATHIONE[CCO-PERI-BAC]":-1,"GLUTATHIONE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-GLUTATHIONYLSPERMIDINE//GLUTATHIONYLSPERMIDINE.47."	{"GLUTATHIONYLSPERMIDINE[CCO-PERI-BAC]":-1,"GLUTATHIONYLSPERMIDINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-HSCN//HSCN.11."	{"HSCN[CCO-PERI-BAC]":-1,"HSCN[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-L-CYSTEATE//L-CYSTEATE.23."	{"L-CYSTEATE[CCO-PERI-BAC]":-1,"L-CYSTEATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-L-HOMOCYSTEATE//L-HOMOCYSTEATE.31."	{"L-HOMOCYSTEATE[CCO-PERI-BAC]":-1,"L-HOMOCYSTEATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-OXIDIZED-GLUTATHIONE//OXIDIZED-GLUTATHIONE.43."	{"OXIDIZED-GLUTATHIONE[CCO-PERI-BAC]":-1,"OXIDIZED-GLUTATHIONE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-S-2-AMINOETHYL-L-CYSTEINE//S-2-AMINOETHYL-L-CYSTEINE.53."	{"S-2-AMINOETHYL-L-CYSTEINE[CCO-PERI-BAC]":-1,"S-2-AMINOETHYL-L-CYSTEINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-S-24-DINITROPHENYLGLUTATHIONE//S-24-DINITROPHENYLGLUTATHIONE.61."	{"S-24-DINITROPHENYLGLUTATHIONE[CCO-PERI-BAC]":-1,"S-24-DINITROPHENYLGLUTATHIONE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-S-HYDROXYMETHYLGLUTATHIONE//S-HYDROXYMETHYLGLUTATHIONE.55."	{"S-HYDROXYMETHYLGLUTATHIONE[CCO-PERI-BAC]":-1,"S-HYDROXYMETHYLGLUTATHIONE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-S-LACTOYL-GLUTATHIONE//S-LACTOYL-GLUTATHIONE.45."	{"S-LACTOYL-GLUTATHIONE[CCO-PERI-BAC]":-1,"S-LACTOYL-GLUTATHIONE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-S-METHYL-L-CYSTEINE//S-METHYL-L-CYSTEINE.41."	{"S-METHYL-L-CYSTEINE[CCO-PERI-BAC]":-1,"S-METHYL-L-CYSTEINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-S-METHYLGLUTATHIONE//S-METHYLGLUTATHIONE.41."	{"S-METHYLGLUTATHIONE[CCO-PERI-BAC]":-1,"S-METHYLGLUTATHIONE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-S-NITROSOGLUTATHIONE//S-NITROSOGLUTATHIONE.43."	{"S-NITROSOGLUTATHIONE[CCO-PERI-BAC]":-1,"S-NITROSOGLUTATHIONE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-SULFO-CYSTEINE//SULFO-CYSTEINE.31."	{"SULFO-CYSTEINE[CCO-PERI-BAC]":-1,"SULFO-CYSTEINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-TAURINE//TAURINE.17."	{"TAURINE[CCO-PERI-BAC]":-1,"TAURINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-THZ-P//THZ-P.13."	{"THZ-P[CCO-PERI-BAC]":-1,"THZ-P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-THZ//THZ.9."	{"THZ[CCO-PERI-BAC]":-1,"THZ[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-606"	{"Short-Chain-Carboxylates[CCO-PERI-BAC]":-1,"Short-Chain-Carboxylates[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-606-2-KETO-3-METHYL-VALERATE//2-KETO-3-METHYL-VALERATE.51."	{"2-KETO-3-METHYL-VALERATE[CCO-PERI-BAC]":-1,"2-KETO-3-METHYL-VALERATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-606-2K-4CH3-PENTANOATE//2K-4CH3-PENTANOATE.39."	{"2K-4CH3-PENTANOATE[CCO-PERI-BAC]":-1,"2K-4CH3-PENTANOATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-606-ACET//ACET.11."	{"ACET[CCO-PERI-BAC]":-1,"ACET[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-606-BUTYRIC_ACID//BUTYRIC_ACID.27."	{"BUTYRIC_ACID[CCO-PERI-BAC]":-1,"BUTYRIC_ACID[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-606-D-LACTATE//D-LACTATE.21."	{"D-LACTATE[CCO-PERI-BAC]":-1,"D-LACTATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-606-FORMATE//FORMATE.17."	{"FORMATE[CCO-PERI-BAC]":-1,"FORMATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-606-L-LACTATE//L-LACTATE.21."	{"L-LACTATE[CCO-PERI-BAC]":-1,"L-LACTATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-606-PROPIONATE//PROPIONATE.23."	{"PROPIONATE[CCO-PERI-BAC]":-1,"PROPIONATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-606-PYRUVATE//PYRUVATE.19."	{"PYRUVATE[CCO-PERI-BAC]":-1,"PYRUVATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-607-BUTANOL//BUTANOL.17."	{"BUTANOL[CCO-PERI-BAC]":-1,"BUTANOL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-607-ETOH//ETOH.11."	{"ETOH[CCO-PERI-BAC]":-1,"ETOH[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-607-METOH//METOH.13."	{"METOH[CCO-PERI-BAC]":-1,"METOH[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-607-PROPANOL//PROPANOL.19."	{"PROPANOL[CCO-PERI-BAC]":-1,"PROPANOL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-608-CPD-16716//CPD-16716.21."	{"CPD-16716[CCO-PERI-BAC]":-1,"CPD-16716[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-CPD-355//CPD-355.17."	{"CPD-355[CCO-PERI-BAC]":-1,"CPD-355[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-CPD-3609//CPD-3609.19."	{"CPD-3609[CCO-PERI-BAC]":-1,"CPD-3609[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-CPD-369//CPD-369.17."	{"CPD-369[CCO-PERI-BAC]":-1,"CPD-369[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-CPD0-1114//CPD0-1114.21."	{"CPD0-1114[CCO-PERI-BAC]":-1,"CPD0-1114[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-CPD0-2460//CPD0-2460.21."	{"CPD0-2460[CCO-PERI-BAC]":-1,"CPD0-2460[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-ERYTHRITOL//ERYTHRITOL.23."	{"ERYTHRITOL[CCO-PERI-BAC]":-1,"ERYTHRITOL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-GALACTITOL//GALACTITOL.23."	{"GALACTITOL[CCO-PERI-BAC]":-1,"GALACTITOL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-GLYCEROL//GLYCEROL.19."	{"GLYCEROL[CCO-PERI-BAC]":-1,"GLYCEROL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-L-ARABITOL//L-ARABITOL.23."	{"L-ARABITOL[CCO-PERI-BAC]":-1,"L-ARABITOL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-MANNITOL//MANNITOL.19."	{"MANNITOL[CCO-PERI-BAC]":-1,"MANNITOL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-RIBITOL//RIBITOL.17."	{"RIBITOL[CCO-PERI-BAC]":-1,"RIBITOL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-SORBITOL//SORBITOL.19."	{"SORBITOL[CCO-PERI-BAC]":-1,"SORBITOL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-608-XYLITOL//XYLITOL.17."	{"XYLITOL[CCO-PERI-BAC]":-1,"XYLITOL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7533", "CPLX0-7530"]	
"TRANS-RXN0-609-2-KETOGLUTARATE//2-KETOGLUTARATE.33."	{"2-KETOGLUTARATE[CCO-PERI-BAC]":-1,"2-KETOGLUTARATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CHORISMATE//CHORISMATE.23."	{"CHORISMATE[CCO-PERI-BAC]":-1,"CHORISMATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CPD-15016//CPD-15016.21."	{"CPD-15016[CCO-PERI-BAC]":-1,"CPD-15016[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CPD-660//CPD-660.17."	{"CPD-660[CCO-PERI-BAC]":-1,"CPD-660[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CPD0-1090//CPD0-1090.21."	{"CPD0-1090[CCO-PERI-BAC]":-1,"CPD0-1090[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CPD0-1092//CPD0-1092.21."	{"CPD0-1092[CCO-PERI-BAC]":-1,"CPD0-1092[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CPD0-1264//CPD0-1264.21."	{"CPD0-1264[CCO-PERI-BAC]":-1,"CPD0-1264[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CPD0-1265//CPD0-1265.21."	{"CPD0-1265[CCO-PERI-BAC]":-1,"CPD0-1265[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CPD0-1267//CPD0-1267.21."	{"CPD0-1267[CCO-PERI-BAC]":-1,"CPD0-1267[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CPD0-1269//CPD0-1269.21."	{"CPD0-1269[CCO-PERI-BAC]":-1,"CPD0-1269[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CPD0-1271//CPD0-1271.21."	{"CPD0-1271[CCO-PERI-BAC]":-1,"CPD0-1271[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CPD0-1272//CPD0-1272.21."	{"CPD0-1272[CCO-PERI-BAC]":-1,"CPD0-1272[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-CPD0-2184//CPD0-2184.21."	{"CPD0-2184[CCO-PERI-BAC]":-1,"CPD0-2184[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-D-4-HYDROXY-2-KETO-GLUTARATE//D-4-HYDROXY-2-KETO-GLUTARATE.59."	{"D-4-HYDROXY-2-KETO-GLUTARATE[CCO-PERI-BAC]":-1,"D-4-HYDROXY-2-KETO-GLUTARATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-D-GALACTARATE//D-GALACTARATE.29."	{"D-GALACTARATE[CCO-PERI-BAC]":-1,"D-GALACTARATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-D-GLUCARATE//D-GLUCARATE.25."	{"D-GLUCARATE[CCO-PERI-BAC]":-1,"D-GLUCARATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-ENOL-OXALOACETATE//ENOL-OXALOACETATE.37."	{"ENOL-OXALOACETATE[CCO-PERI-BAC]":-1,"ENOL-OXALOACETATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-FUM//FUM.9."	{"FUM[CCO-PERI-BAC]":-1,"FUM[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-GLUTARATE//GLUTARATE.21."	{"GLUTARATE[CCO-PERI-BAC]":-1,"GLUTARATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-L-ASPARTATE//L-ASPARTATE.25."	{"L-ASPARTATE[CCO-PERI-BAC]":-1,"L-ASPARTATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-MAL//MAL.9."	{"MAL[CCO-PERI-BAC]":-1,"MAL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-MALEATE//MALEATE.17."	{"MALEATE[CCO-PERI-BAC]":-1,"MALEATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-MESACONATE//MESACONATE.23."	{"MESACONATE[CCO-PERI-BAC]":-1,"MESACONATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-OXALACETIC_ACID//OXALACETIC_ACID.33."	{"OXALACETIC_ACID[CCO-PERI-BAC]":-1,"OXALACETIC_ACID[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-OXALATE//OXALATE.17."	{"OXALATE[CCO-PERI-BAC]":-1,"OXALATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-R-2-HYDROXYGLUTARATE//R-2-HYDROXYGLUTARATE.43."	{"R-2-HYDROXYGLUTARATE[CCO-PERI-BAC]":-1,"R-2-HYDROXYGLUTARATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-609-SUC//SUC.9."	{"SUC[CCO-PERI-BAC]":-1,"SUC[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7534", "CPLX0-7530", "CPLX0-7533"]	
"TRANS-RXN0-610[CCO-OUTER-MEM]-HYDROGEN-MOLECULE//HYDROGEN-MOLECULE.52."	{"HYDROGEN-MOLECULE[CCO-PERI-BAC]":-1,"HYDROGEN-MOLECULE[CCO-EXTRACELLULAR]":1}	"BOTH"	[]	
"TRANS-RXN0-610[CCO-PM-BAC-NEG]-HYDROGEN-MOLECULE//HYDROGEN-MOLECULE.53."	{"HYDROGEN-MOLECULE[CCO-CYTOSOL]":-1,"HYDROGEN-MOLECULE[CCO-PERI-BAC]":1}	"BOTH"	[]	
"TRANS-RXN0-611-7-AMINOMETHYL-7-DEAZAGUANINE//7-AMINOMETHYL-7-DEAZAGUANINE.59."	{"7-AMINOMETHYL-7-DEAZAGUANINE[CCO-PERI-BAC]":-1,"7-AMINOMETHYL-7-DEAZAGUANINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-611-ADENINE//ADENINE.17."	{"ADENINE[CCO-PERI-BAC]":-1,"ADENINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-611-CYTOSINE//CYTOSINE.19."	{"CYTOSINE[CCO-PERI-BAC]":-1,"CYTOSINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-611-GUANINE//GUANINE.17."	{"GUANINE[CCO-PERI-BAC]":-1,"GUANINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-611-HYPOXANTHINE//HYPOXANTHINE.27."	{"HYPOXANTHINE[CCO-PERI-BAC]":-1,"HYPOXANTHINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-611-PURINE//PURINE.15."	{"PURINE[CCO-PERI-BAC]":-1,"PURINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-611-THYMINE//THYMINE.17."	{"THYMINE[CCO-PERI-BAC]":-1,"THYMINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-611-URACIL//URACIL.15."	{"URACIL[CCO-PERI-BAC]":-1,"URACIL[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-612"	{"Amino-Acids[CCO-PERI-BAC]":-1,"Amino-Acids[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-612-2-AMINOMALONATE-SEMIALDEHYDE//2-AMINOMALONATE-SEMIALDEHYDE.59."	{"2-AMINOMALONATE-SEMIALDEHYDE[CCO-PERI-BAC]":-1,"2-AMINOMALONATE-SEMIALDEHYDE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-612-3-CHLORO-D-ALANINE//3-CHLORO-D-ALANINE.39."	{"3-CHLORO-D-ALANINE[CCO-PERI-BAC]":-1,"3-CHLORO-D-ALANINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-612-3-P-SERINE//3-P-SERINE.23."	{"3-P-SERINE[CCO-PERI-BAC]":-1,"3-P-SERINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-612-3-SULFINOALANINE//3-SULFINOALANINE.35."	{"3-SULFINOALANINE[CCO-PERI-BAC]":-1,"3-SULFINOALANINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-612-4-HYDROXY-L-PROLINE//4-HYDROXY-L-PROLINE.41."	{"4-HYDROXY-L-PROLINE[CCO-PERI-BAC]":-1,"4-HYDROXY-L-PROLINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-612-ACETYL-GLU//ACETYL-GLU.23."	{"ACETYL-GLU[CCO-PERI-BAC]":-1,"ACETYL-GLU[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
