"id"	"stoichiometry"	"direction"	"catalyzed_by"	
"RXN-10654"	{"Cis-Delta5-dodecenoyl-ACPs[CCO-CYTOSOL]":-1,"MALONYL-ACP[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"3-oxo-cis-D7-tetradecenoyl-ACPs[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1}	"L2R"	["FABB-CPLX"]	
"RXN-10655"	{"3-hydroxy-cis-D7-tetraecenoyl-ACPs[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"3-oxo-cis-D7-tetradecenoyl-ACPs[CCO-CYTOSOL]":1,"NADPH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8005"]	
"RXN-10656"	{"3-hydroxy-cis-D7-tetraecenoyl-ACPs[CCO-CYTOSOL]":-1,"Trans-D2-cis-D7-tetradecenoyl-ACPs[CCO-CYTOSOL]":1,"WATER[CCO-CYTOSOL]":1}	"L2R"	["FABZ-CPLX"]	
"RXN-10657"	{"Cis-Delta7-tetradecenoyl-ACPs[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"Trans-D2-cis-D7-tetradecenoyl-ACPs[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"RXN-10658"	{"Cis-Delta7-tetradecenoyl-ACPs[CCO-CYTOSOL]":-1,"MALONYL-ACP[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"3-oxo-cis-D9-hexadecenoyl-ACPs[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1}	"L2R"	["FABB-CPLX"]	
"RXN-10659"	{"3-hydroxy-cis-D9-hexaecenoyl-ACPs[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"3-oxo-cis-D9-hexadecenoyl-ACPs[CCO-CYTOSOL]":1,"NADPH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8005"]	
"RXN-10660"	{"3-hydroxy-cis-D9-hexaecenoyl-ACPs[CCO-CYTOSOL]":-1,"Trans-D3-cis-D9-hexadecenoyl-ACPs[CCO-CYTOSOL]":1,"WATER[CCO-CYTOSOL]":1}	"L2R"	["FABZ-CPLX"]	
"RXN-10661"	{"Palmitoleoyl-ACPs[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"Trans-D3-cis-D9-hexadecenoyl-ACPs[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"RXN-11361"	{"MPT-Synthase-small-subunits[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"Carboxyadenylated-MPT-synthases[CCO-CYTOSOL]":1,"PPI[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8164"]	
"RXN-11474"	{"Malonyl-acp-methyl-ester[CCO-CYTOSOL]":-1,"MALONYL-ACP[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"3-Ketoglutaryl-ACP-methyl-ester[CCO-CYTOSOL]":1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	[]	
"RXN-11476"	{"3-Hydroxyglutaryl-ACP-methyl-ester[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"3-Ketoglutaryl-ACP-methyl-ester[CCO-CYTOSOL]":1,"NADPH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8005"]	
"RXN-11477"	{"3-Hydroxyglutaryl-ACP-methyl-ester[CCO-CYTOSOL]":-1,"Enoylglutaryl-ACP-methyl-esters[CCO-CYTOSOL]":1,"WATER[CCO-CYTOSOL]":1}	"L2R"	["FABZ-CPLX"]	
"RXN-11478"	{"Glutaryl-ACP-methyl-esters[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"Enoylglutaryl-ACP-methyl-esters[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"RXN-11479"	{"Glutaryl-ACP-methyl-esters[CCO-CYTOSOL]":-1,"MALONYL-ACP[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"3-Ketopimeloyl-ACP-methyl-esters[CCO-CYTOSOL]":1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["FABB-CPLX", "3-OXOACYL-ACP-SYNTHII-CPLX"]	
"RXN-11480"	{"3-hydroxypimeloyl-ACP-methyl-esters[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"3-Ketopimeloyl-ACP-methyl-esters[CCO-CYTOSOL]":1,"NADPH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8005"]	
"RXN-11481"	{"3-hydroxypimeloyl-ACP-methyl-esters[CCO-CYTOSOL]":-1,"Enoylpimeloyl-ACP-methyl-esters[CCO-CYTOSOL]":1,"WATER[CCO-CYTOSOL]":1}	"L2R"	["FABZ-CPLX"]	
"RXN-11482"	{"Pimeloyl-ACP-methyl-esters[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"Enoylpimeloyl-ACP-methyl-esters[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"RXN-11483"	{"Pimeloyl-ACP-methyl-esters[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Pimeloyl-ACPs[CCO-CYTOSOL]":1,"METOH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG10122-MONOMER"]	
"RXN-12274"	{"FORMATE[CCO-CYTOSOL]":-1,"Oxidized-Hydrogenases[CCO-CYTOSOL]":-1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1,"Reduced-Hydrogenases[CCO-CYTOSOL]":1}	"L2R"	[]	
"RXN-12275"	{"Reduced-hydrogenase-3[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"Oxidized-hydrogenase-3[CCO-CYTOSOL]":1,"HYDROGEN-MOLECULE[CCO-CYTOSOL]":1}	"L2R"	["HYDROG3-CPLX", "FHLMULTI-CPLX"]	
"RXN-12473"	{"Carboxyadenylated-MPT-synthases[CCO-CYTOSOL]":-1,"L-Cysteine-Desulfurase-persulfide[CCO-CYTOSOL]":-1,"Donor-H2[CCO-CYTOSOL]":-1,"Thiocarboxylated-MPT-synthases[CCO-CYTOSOL]":1,"Cysteine-Desulfurase-L-cysteine[CCO-CYTOSOL]":1,"AMP[CCO-CYTOSOL]":1,"Acceptor[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["G6952-MONOMER"]	
"RXN-12876"	{"ASCORBATE[CCO-CYTOSOL]":-1,"Cytochromes-C-Oxidized[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"Cytochromes-C-Reduced[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-12876-ASCORBATE/an-oxidized-NrfB-protein//L-DEHYDRO-ASCORBATE/a-reduced-NrfB-protein/PROTON.86."	{"ASCORBATE[CCO-CYTOSOL]":-1,"an-oxidized-NrfB-protein[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"a-reduced-NrfB-protein[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-12876-ASCORBATE/an-oxidized-TorC-protein//L-DEHYDRO-ASCORBATE/a-reduced-TorC-protein/PROTON.86."	{"ASCORBATE[CCO-CYTOSOL]":-1,"an-oxidized-TorC-protein[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"a-reduced-TorC-protein[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-12876-ASCORBATE/an-oxidized-TorY-protein//L-DEHYDRO-ASCORBATE/A-REDUCED-TORY-PROTEIN/PROTON.86."	{"ASCORBATE[CCO-CYTOSOL]":-1,"an-oxidized-TorY-protein[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"A-REDUCED-TORY-PROTEIN[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-12876-ASCORBATE/Cytochromes-c3-Oxidized//L-DEHYDRO-ASCORBATE/Cytochromes-c3-Reduced/PROTON.85."	{"ASCORBATE[CCO-CYTOSOL]":-1,"Cytochromes-c3-Oxidized[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"Cytochromes-c3-Reduced[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-12876-ASCORBATE/Cytochromes-C550-Ox//L-DEHYDRO-ASCORBATE/Cytochromes-C550-Red/PROTON.79."	{"ASCORBATE[CCO-CYTOSOL]":-1,"Cytochromes-C550-Ox[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"Cytochromes-C550-Red[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-12876-ASCORBATE/Cytochromes-C552-Ox//L-DEHYDRO-ASCORBATE/Cytochromes-C552-Red/PROTON.79."	{"ASCORBATE[CCO-CYTOSOL]":-1,"Cytochromes-C552-Ox[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"Cytochromes-C552-Red[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-12876-ASCORBATE/Cytochromes-C554-Ox//L-DEHYDRO-ASCORBATE/Cytochromes-C554-Red/PROTON.79."	{"ASCORBATE[CCO-CYTOSOL]":-1,"Cytochromes-C554-Ox[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"Cytochromes-C554-Red[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-12876-ASCORBATE/Cytochromes-CL-Ox//L-DEHYDRO-ASCORBATE/Cytochromes-CL-Red/PROTON.75."	{"ASCORBATE[CCO-CYTOSOL]":-1,"Cytochromes-CL-Ox[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"Cytochromes-CL-Red[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-12876-ASCORBATE/Oxidized-cytochromes-c2//L-DEHYDRO-ASCORBATE/Reduced-cytochromes-c2/PROTON.85."	{"ASCORBATE[CCO-CYTOSOL]":-1,"Oxidized-cytochromes-c2[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"Reduced-cytochromes-c2[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-12876-ASCORBATE/Oxidized-cytochromes-c553//L-DEHYDRO-ASCORBATE/Reduced-cytochromes-c553/PROTON.89."	{"ASCORBATE[CCO-CYTOSOL]":-1,"Oxidized-cytochromes-c553[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"Reduced-cytochromes-c553[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-12876-ASCORBATE/Oxidized-NapC-proteins//L-DEHYDRO-ASCORBATE/Reduced-NapC-proteins/PROTON.83."	{"ASCORBATE[CCO-CYTOSOL]":-1,"Oxidized-NapC-proteins[CCO-CYTOSOL]":-2,"L-DEHYDRO-ASCORBATE[CCO-CYTOSOL]":1,"Reduced-NapC-proteins[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"RXN-13031"	{"Lipoyl-Protein-N6-lipoyllysine[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Lipoyl-Protein-L-Lysine[CCO-CYTOSOL]":1,"LIPOIC-ACID[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8550"]	
"RXN-13039"	{"LIPOYL-AMP[CCO-CYTOSOL]":-1,"Gcv-H[CCO-CYTOSOL]":-1,"PROTEIN-LIPOYLLYSINE[CCO-CYTOSOL]":1,"AMP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":2}	"L2R"	["EG11796-MONOMER"]	
"RXN-14107-an-oxidized-NrfB-protein/REDUCED-MENAQUINONE//a-reduced-NrfB-protein/CPD-9728/PROTON.85."	{"an-oxidized-NrfB-protein[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"a-reduced-NrfB-protein[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14107-an-oxidized-TorC-protein/REDUCED-MENAQUINONE//a-reduced-TorC-protein/CPD-9728/PROTON.85."	{"an-oxidized-TorC-protein[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"a-reduced-TorC-protein[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14107-an-oxidized-TorY-protein/REDUCED-MENAQUINONE//A-REDUCED-TORY-PROTEIN/CPD-9728/PROTON.85."	{"an-oxidized-TorY-protein[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"A-REDUCED-TORY-PROTEIN[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14107-Cytochromes-C-Oxidized/REDUCED-MENAQUINONE//Cytochromes-C-Reduced/CPD-9728/PROTON.82."	{"Cytochromes-C-Oxidized[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"Cytochromes-C-Reduced[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14107-Cytochromes-c3-Oxidized/REDUCED-MENAQUINONE//Cytochromes-c3-Reduced/CPD-9728/PROTON.84."	{"Cytochromes-c3-Oxidized[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"Cytochromes-c3-Reduced[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14107-Cytochromes-C550-Ox/REDUCED-MENAQUINONE//Cytochromes-C550-Red/CPD-9728/PROTON.78."	{"Cytochromes-C550-Ox[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"Cytochromes-C550-Red[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14107-Cytochromes-C552-Ox/REDUCED-MENAQUINONE//Cytochromes-C552-Red/CPD-9728/PROTON.78."	{"Cytochromes-C552-Ox[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"Cytochromes-C552-Red[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14107-Cytochromes-C554-Ox/REDUCED-MENAQUINONE//Cytochromes-C554-Red/CPD-9728/PROTON.78."	{"Cytochromes-C554-Ox[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"Cytochromes-C554-Red[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14107-Cytochromes-CL-Ox/REDUCED-MENAQUINONE//Cytochromes-CL-Red/CPD-9728/PROTON.74."	{"Cytochromes-CL-Ox[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"Cytochromes-CL-Red[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14107-Oxidized-cytochromes-c2/REDUCED-MENAQUINONE//Reduced-cytochromes-c2/CPD-9728/PROTON.84."	{"Oxidized-cytochromes-c2[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"Reduced-cytochromes-c2[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14107-Oxidized-cytochromes-c553/REDUCED-MENAQUINONE//Reduced-cytochromes-c553/CPD-9728/PROTON.88."	{"Oxidized-cytochromes-c553[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"Reduced-cytochromes-c553[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14107-Oxidized-NapC-proteins/REDUCED-MENAQUINONE//Reduced-NapC-proteins/CPD-9728/PROTON.82."	{"Oxidized-NapC-proteins[CCO-PERI-BAC]":-2,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":-1,"Reduced-NapC-proteins[CCO-PERI-BAC]":2,"CPD-9728[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["NAPC-MONOMER"]	
"RXN-14381"	{"Persulfurated-L-cysteine-desulfurases[CCO-CYTOSOL]":-1,"D-form-FeS-Cluster-Scaffold-Proteins[CCO-CYTOSOL]":-1,"S-CD-Apo-SP-Complex[CCO-CYTOSOL]":1}	"BOTH"	["G7324-MONOMER"]	
"RXN-14391"	{"Chap-ADP-apo-SP-Complex[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"FeS-Cluster-Chaperones-ATP[CCO-CYTOSOL]":1,"D-form-FeS-Cluster-Scaffold-Proteins[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1}	"L2R"	["EG12130-MONOMER"]	
"RXN-15509"	{"Protein-Histidines[CCO-CYTOSOL]":-1,"23-DIPHOSPHOGLYCERATE[CCO-CYTOSOL]":-1,"Protein-pi-phospho-L-histidines[CCO-CYTOSOL]":1,"CPD-16758[CCO-CYTOSOL]":1}	"BOTH"	["PHOSGLYCMUTASE"]	
"RXN-15510"	{"Protein-pi-phospho-L-histidines[CCO-CYTOSOL]":-1,"2-PG[CCO-CYTOSOL]":-1,"Protein-Histidines[CCO-CYTOSOL]":1,"23-DIPHOSPHOGLYCERATE[CCO-CYTOSOL]":1}	"BOTH"	["PHOSGLYCMUTASE"]	
"RXN-15511"	{"Protein-Histidines[CCO-CYTOSOL]":-1,"23-DIPHOSPHOGLYCERATE[CCO-CYTOSOL]":-1,"Protein-pi-phospho-L-histidines[CCO-CYTOSOL]":1,"G3P[CCO-CYTOSOL]":1}	"BOTH"	["PHOSGLYCMUTASE"]	
"RXN-15512"	{"Protein-pi-phospho-L-histidines[CCO-CYTOSOL]":-1,"CPD-16758[CCO-CYTOSOL]":-1,"Protein-Histidines[CCO-CYTOSOL]":1,"23-DIPHOSPHOGLYCERATE[CCO-CYTOSOL]":1}	"BOTH"	["PHOSGLYCMUTASE"]	
"RXN-15889"	{"Apo-EntF[CCO-CYTOSOL]":-1,"CO-A[CCO-CYTOSOL]":-1,"Holo-EntF[CCO-CYTOSOL]":1,"3-5-ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ENTD-MONOMER"]	
"RXN-15890"	{"Holo-EntF[CCO-CYTOSOL]":-1,"SERYL-AMP[CCO-CYTOSOL]":-1,"Seryl-EntF[CCO-CYTOSOL]":1,"AMP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ENTMULTI-CPLX", "ENTF-PANT"]	
"RXN-15891"	{"23DHB-EntB[CCO-CYTOSOL]":-1,"Seryl-EntF[CCO-CYTOSOL]":-1,"Holo-EntB[CCO-CYTOSOL]":1,"DHB-Seryl-EntF[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ENTF-PANT", "ENTMULTI-CPLX"]	
"RXN-15915"	{"CPD-15424[CCO-CYTOSOL]":-1,"HypE-Proteins[CCO-CYTOSOL]":-1,"HypE-S-carboxamide[CCO-CYTOSOL]":1,"AMP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11551-MONOMER"]	
"RXN-16381"	{"URIDYLYL-PROTEIN-PII[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Gln-B[CCO-CYTOSOL]":1,"UMP[CCO-CYTOSOL]":1}	"L2R"	["GLND-MONOMER"]	
"RXN-16938"	{"CPD0-2283[CCO-PERI-BAC]":-1,"WATER[CCO-PERI-BAC]":-1,"CPD-18259[CCO-PERI-BAC]":1,"CPD0-1085[CCO-PERI-BAC]":1}	"L2R"	["G7458-MONOMER", "NACMURLALAAMI2-MONOMER", "NACMURLALAAMI1-MONOMER"]	
"RXN-17012"	{"Palmitoleoyl-ACPs[CCO-CYTOSOL]":-1,"1-PALMITOYLGLYCEROL-3-PHOSPHATE[CCO-CYTOSOL]":-1,"CPD-18350[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17013"	{"Palmitoleoyl-ACPs[CCO-CYTOSOL]":-1,"CPD-18348[CCO-CYTOSOL]":-1,"CPD-18351[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17014"	{"Cis-vaccenoyl-ACPs[CCO-CYTOSOL]":-1,"1-PALMITOYLGLYCEROL-3-PHOSPHATE[CCO-CYTOSOL]":-1,"CPD-18352[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17015"	{"Cis-vaccenoyl-ACPs[CCO-CYTOSOL]":-1,"CPD-18348[CCO-CYTOSOL]":-1,"CPD-18353[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["EG11833-MONOMER", "1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17016"	{"Cis-vaccenoyl-ACPs[CCO-CYTOSOL]":-1,"GLYCEROL-3P[CCO-CYTOSOL]":-1,"CPD-18348[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["GLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17017"	{"Myristoyl-ACPs[CCO-CYTOSOL]":-1,"GLYCEROL-3P[CCO-CYTOSOL]":-1,"CPD-18379[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["GLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17018"	{"Palmitoyl-ACPs[CCO-CYTOSOL]":-1,"GLYCEROL-3P[CCO-CYTOSOL]":-1,"1-PALMITOYLGLYCEROL-3-PHOSPHATE[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["GLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17019"	{"CPD-10269[CCO-CYTOSOL]":-1,"CPD-18379[CCO-CYTOSOL]":-1,"CPD-18380[CCO-CYTOSOL]":1,"CO-A[CCO-CYTOSOL]":1}	"L2R"	["1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17020"	{"Palmitoleoyl-ACPs[CCO-CYTOSOL]":-1,"CPD-18379[CCO-CYTOSOL]":-1,"CPD-18380[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17021"	{"TETRADECANOYL-COA[CCO-CYTOSOL]":-1,"CPD-18379[CCO-CYTOSOL]":-1,"CPD0-1425[CCO-CYTOSOL]":1,"CO-A[CCO-CYTOSOL]":1}	"L2R"	["1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17022"	{"Myristoyl-ACPs[CCO-CYTOSOL]":-1,"CPD-18379[CCO-CYTOSOL]":-1,"CPD0-1425[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17023"	{"1-PALMITOYLGLYCEROL-3-PHOSPHATE[CCO-CYTOSOL]":-1,"TETRADECANOYL-COA[CCO-CYTOSOL]":-1,"CPD-18390[CCO-CYTOSOL]":1,"CO-A[CCO-CYTOSOL]":1}	"L2R"	["1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17024"	{"1-PALMITOYLGLYCEROL-3-PHOSPHATE[CCO-CYTOSOL]":-1,"Myristoyl-ACPs[CCO-CYTOSOL]":-1,"CPD-18390[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
"RXN-17127"	{"Lipoyl-Protein-L-Lysine[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"LIPOIC-ACID[CCO-CYTOSOL]":-1,"Lipoyl-Protein-N6-lipoyllysine[CCO-CYTOSOL]":1,"AMP[CCO-CYTOSOL]":1,"PPI[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11796-MONOMER"]	
"RXN-17354"	{"PHOSPHO-ENOL-PYRUVATE[CCO-CYTOSOL]":-1,"PTS-I-Histidines[CCO-CYTOSOL]":-1,"PYRUVATE[CCO-CYTOSOL]":1,"PTS-I-pi-phospho-L-histidines[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-7938"]	
"RXN-17355"	{"PTS-I-pi-phospho-L-histidines[CCO-CYTOSOL]":-1,"Hpr-Histidine[CCO-CYTOSOL]":-1,"PTS-I-Histidines[CCO-CYTOSOL]":1,"Hpr-pi-phospho-L-histidines[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-7938"]	
