# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 25.1
# Date and time generated: September 10, 2021, 12:55:13
"id"	"common_name"	"synonyms"	"type"	"modified_forms"	"gene_id"	"monomer_ids"	"anticodon"	"coding_segments"
"EG11973_RNA"	"yadV"	["yadV", "ecpD", "b0140", "ECK0139"]	"mRNA"	[]	"EG11973"	["EG11973-MONOMER"]	null	[]
"EG11974_RNA"	"fimI"	["fimI", "b4315", "ECK4306"]	"mRNA"	[]	"EG11974"	["EG11974-MONOMER"]	null	[]
"EG11975_RNA"	"fliP"	["fliP", "flaR", "b1948", "ECK1946"]	"mRNA"	[]	"EG11975"	["EG11975-MONOMER"]	null	[]
"EG11976_RNA"	"fliQ"	["fliQ", "flaQ", "b1949", "ECK1947"]	"mRNA"	[]	"EG11976"	["EG11976-MONOMER"]	null	[]
"EG11977_RNA"	"fliR"	["fliR", "flaP", "b1950", "ECK1948"]	"mRNA"	[]	"EG11977"	["EG11977-MONOMER"]	null	[]
"EG11978_RNA"	"rfbA"	["rfbA", "rmlA", "som", "b2039", "ECK2033"]	"mRNA"	[]	"EG11978"	["DTDPGLUCOSEPP-MONOMER"]	null	[]
"EG11979_RNA"	"rfbC"	["rfbC", "rfbD", "rmlC", "b2038", "ECK2032"]	"mRNA"	[]	"EG11979"	["DTDPDEHYDRHAMEPIM-MONOMER"]	null	[]
"EG11980_RNA"	"rfbX"	["rfbX", "wzx", "wzxB", "b2037", "ECK2031"]	"mRNA"	[]	"EG11980"	["RFBX-MONOMER"]	null	[]
"EG11981_RNA"	"glf"	["glf", "yefE", "b2036", "ECK2030"]	"mRNA"	[]	"EG11981"	["GALPMUT-MONOMER"]	null	[]
"EG11982_RNA"	"wbbH"	["wbbH", "yefF", "rfc", "b2035", "ECK2029"]	"mRNA"	[]	"EG11982"	["EG11982-MONOMER"]	null	[]
"EG11983_RNA"	"wbbI"	["wbbI", "yefG", "b2034", "ECK2028"]	"mRNA"	[]	"EG11983"	["EG11983-MONOMER"]	null	[]
"EG11984_RNA"	"wbbJ"	["wbbJ", "yefH", "b2033", "ECK2027"]	"mRNA"	[]	"EG11984"	["EG11984-MONOMER"]	null	[]
"EG11985_RNA"	"wbbK"	["wbbK", "yefI", "b2032", "ECK2026"]	"mRNA"	[]	"EG11985"	["EG11985-MONOMER"]	null	[]
"EG11986_RNA"	"wbbL"	["wbbL", "yefJ", "b2031", "b4540", "b4571", "ECK2025"]	"pseudo"	[]	"EG11986"	["EG11986-MONOMER"]	null	[]
"EG11987_RNA"	"yehA"	["yehA", "b2108", "ECK2101"]	"mRNA"	[]	"EG11987"	["EG11987-MONOMER"]	null	[]
"EG11988_RNA"	"yehB"	["yehB", "b2109", "ECK2102"]	"mRNA"	[]	"EG11988"	["EG11988-MONOMER"]	null	[]
"EG11989_RNA"	"yehC"	["yehC", "b2110", "ECK2103"]	"mRNA"	[]	"EG11989"	["EG11989-MONOMER"]	null	[]
"EG11990_RNA"	"yehD"	["yehD", "b2111", "ECK2104"]	"mRNA"	[]	"EG11990"	["EG11990-MONOMER"]	null	[]
"EG11991_RNA"	"yehE"	["yehE", "b2112", "ECK2105"]	"mRNA"	[]	"EG11991"	["EG11991-MONOMER"]	null	[]
"EG11992_RNA"	"yehF"	["yehF", "molR_1", "sosF", "dinO", "b2115", "ECK2108"]	"mRNA"	[]	"EG11992"	["EG11992-MONOMER"]	null	[]
"EG11995_RNA"	"yehI"	["yehI", "b2118", "ECK2109"]	"mRNA"	[]	"EG11995"	["EG11995-MONOMER"]	null	[]
"EG11998_RNA"	"yehL"	["yehL", "b2119", "ECK2111"]	"mRNA"	[]	"EG11998"	["EG11998-MONOMER"]	null	[]
"EG11999_RNA"	"yehM"	["yehM", "yehO", "yehN", "b2120", "ECK2112"]	"mRNA"	[]	"EG11999"	["EG11999-MONOMER"]	null	[]
"EG12002_RNA"	"yehP"	["yehP", "b2121", "ECK2113"]	"mRNA"	[]	"EG12002"	["EG12002-MONOMER"]	null	[]
"EG12003_RNA"	"yehQ"	["yehQ", "b2122", "ECK2114"]	"mRNA"	[]	"EG12003"	["EG12003-MONOMER"]	null	[]
"EG12004_RNA"	"yehR"	["yehR", "b2123", "ECK2115"]	"mRNA"	[]	"EG12004"	["EG12004-MONOMER"]	null	[]
"EG12005_RNA"	"yehS"	["yehS", "b2124", "ECK2116"]	"mRNA"	[]	"EG12005"	["EG12005-MONOMER"]	null	[]
"EG12006_RNA"	"btsR"	["btsR", "yehT", "b2125", "ECK2117"]	"mRNA"	[]	"EG12006"	["EG12006-MONOMER"]	null	[]
"EG12007_RNA"	"btsS"	["btsS", "yehU", "b2126", "ECK2118"]	"mRNA"	[]	"EG12007"	["EG12007-MONOMER"]	null	[]
"EG12008_RNA"	"mlrA"	["mlrA", "yehV", "b2127", "ECK2119"]	"mRNA"	[]	"EG12008"	["EG12008-MONOMER"]	null	[]
"EG12009_RNA"	"yehW"	["yehW", "b2128", "ECK2121"]	"mRNA"	[]	"EG12009"	["YEHW-MONOMER"]	null	[]
"EG12010_RNA"	"yehX"	["yehX", "b2129", "ECK2122"]	"mRNA"	[]	"EG12010"	["YEHX-MONOMER"]	null	[]
"EG12011_RNA"	"yehY"	["yehY", "b2130", "ECK2123"]	"mRNA"	[]	"EG12011"	["YEHY-MONOMER"]	null	[]
"EG12012_RNA"	"osmF"	["osmF", "yehZ", "b2131", "ECK2124"]	"mRNA"	[]	"EG12012"	["YEHZ-MONOMER"]	null	[]
"EG12013_RNA"	"bglX"	["bglX", "glh", "yohA", "b2132", "ECK2125"]	"mRNA"	[]	"EG12013"	["EG12013-MONOMER"]	null	[]
"EG12015_RNA"	"pbpG"	["pbpG", "yohB", "b2134", "ECK2127"]	"mRNA"	[]	"EG12015"	["EG12015-MONOMER"]	null	[]
"EG12016_RNA"	"yohC"	["yohC", "b2135", "ECK2128"]	"mRNA"	[]	"EG12016"	["EG12016-MONOMER"]	null	[]
"EG12017_RNA"	"yohD"	["yohD", "b2136", "ECK2129"]	"mRNA"	[]	"EG12017"	["EG12017-MONOMER"]	null	[]
"EG12019_RNA"	"yohF"	["yohF", "yohE", "b2137", "ECK2130"]	"mRNA"	[]	"EG12019"	["EG12019-MONOMER"]	null	[]
"EG12020_RNA"	"mdtQ"	["mdtQ", "yohH", "yohG", "b2138", "ECK2132", "b2139", "ECK2131"]	"pseudo"	[]	"EG12020"	["EG12020-MONOMER"]	null	[]
"EG12022_RNA"	"dusC"	["dusC", "yohI", "b2140", "ECK2133"]	"mRNA"	[]	"EG12022"	["EG12022-MONOMER"]	null	[]
"EG12023_RNA"	"yohJ"	["yohJ", "b2141", "ECK2134"]	"mRNA"	[]	"EG12023"	["EG12023-MONOMER"]	null	[]
"EG12024_RNA"	"yohK"	["yohK", "b2142", "ECK2135"]	"mRNA"	[]	"EG12024"	["EG12024-MONOMER"]	null	[]
"EG12025_RNA"	"sanA"	["sanA", "sfiXSt", "yeiF", "b2144", "ECK2137"]	"mRNA"	[]	"EG12025"	["EG12025-MONOMER"]	null	[]
"EG12026_RNA"	"yeiG"	["yeiG", "b2154", "ECK2147"]	"mRNA"	[]	"EG12026"	["EG12026-MONOMER"]	null	[]
"EG12027_RNA"	"yeiH"	["yeiH", "b2158", "ECK2151"]	"mRNA"	[]	"EG12027"	["EG12027-MONOMER"]	null	[]
"EG12028_RNA"	"yeiI"	["yeiI", "b2160", "ECK2153"]	"mRNA"	[]	"EG12028"	["EG12028-MONOMER"]	null	[]
"EG12029_RNA"	"nupX"	["nupX", "yeiJ", "b2161", "ECK2154"]	"mRNA"	[]	"EG12029"	["YEIJ-MONOMER"]	null	[]
"EG12030_RNA"	"rihB"	["rihB", "yeiK", "b2162", "ECK2155"]	"mRNA"	[]	"EG12030"	["EG12030-MONOMER"]	null	[]
"EG12031_RNA"	"yeiL"	["yeiL", "b2163", "ECK2156"]	"mRNA"	[]	"EG12031"	["EG12031-MONOMER"]	null	[]
"EG12032_RNA"	"psuT"	["psuT", "pscT", "yeiM", "b2164", "ECK2157"]	"mRNA"	[]	"EG12032"	["YEIM-MONOMER"]	null	[]
"EG12033_RNA"	"psuG"	["psuG", "yeiN", "pscG", "b2165", "ECK2158"]	"mRNA"	[]	"EG12033"	["EG12033-MONOMER"]	null	[]
"EG12034_RNA"	"setB"	["setB", "yeiO", "b2170", "ECK2163"]	"mRNA"	[]	"EG12034"	["B2170-MONOMER"]	null	[]
"EG12035_RNA"	"yeiP"	["yeiP", "b2171", "ECK2165"]	"mRNA"	[]	"EG12035"	["EG12035-MONOMER"]	null	[]
"EG12036_RNA"	"yeiQ"	["yeiQ", "b2172", "ECK2166"]	"mRNA"	[]	"EG12036"	["EG12036-MONOMER"]	null	[]
"EG12037_RNA"	"yejA"	["yejA", "b2177", "ECK2171"]	"mRNA"	[]	"EG12037"	["YEJA-MONOMER"]	null	[]
"EG12038_RNA"	"yejB"	["yejB", "b2178", "ECK2172"]	"mRNA"	[]	"EG12038"	["YEJB-MONOMER"]	null	[]
"EG12040_RNA"	"yejE"	["yejE", "b2179", "ECK2173"]	"mRNA"	[]	"EG12040"	["YEJE-MONOMER"]	null	[]
"EG12041_RNA"	"yejF"	["yejF", "b2180", "ECK2174"]	"mRNA"	[]	"EG12041"	["YEJF-MONOMER"]	null	[]
"EG12042_RNA"	"yejG"	["yejG", "b2181", "ECK2175"]	"mRNA"	[]	"EG12042"	["EG12042-MONOMER"]	null	[]
"EG12043_RNA"	"yejL"	["yejL", "b2187", "ECK2181"]	"mRNA"	[]	"EG12043"	["EG12043-MONOMER"]	null	[]
"EG12044_RNA"	"rsuA"	["rsuA", "yejD", "b2183", "ECK2177"]	"mRNA"	[]	"EG12044"	["EG12044-MONOMER"]	null	[]
"EG12045_RNA"	"radD"	["radD", "yejJ", "yejI", "yejH", "b2184", "ECK2178"]	"mRNA"	[]	"EG12045"	["EG12045-MONOMER"]	null	[]
"EG12048_RNA"	"yejK"	["yejK", "ndpA", "b2186", "ECK2180"]	"mRNA"	[]	"EG12048"	["EG12048-MONOMER"]	null	[]
"EG12049_RNA"	"lapC"	["lapC", "yejN", "pbgA", "yejM", "b2188", "ECK2182"]	"mRNA"	[]	"EG12049"	["EG12049-MONOMER"]	null	[]
"EG12051_RNA"	"yejO"	["yejO", "b2190", "ECK2184"]	"pseudo"	[]	"EG12051"	["EG12051-MONOMER"]	null	[]
"EG12052_RNA"	"ccmH"	["ccmH", "yejP", "b2194", "ECK2186"]	"mRNA"	[]	"EG12052"	["EG12052-MONOMER"]	null	[]
"EG12053_RNA"	"ccmG"	["ccmG", "yejQ", "dsbE", "b2195", "ECK2187"]	"mRNA"	[]	"EG12053"	["EG12053-MONOMER"]	null	[]
"EG12054_RNA"	"ccmF"	["ccmF", "yejR", "b2196", "ECK2188"]	"mRNA"	[]	"EG12054"	["EG12054-MONOMER"]	null	[]
"EG12055_RNA"	"ccmE"	["ccmE", "yejS", "b2197", "ECK2189"]	"mRNA"	[]	"EG12055"	["CCME-MONOMER"]	null	[]
"EG12057_RNA"	"ccmC"	["ccmC", "yejT", "yejU", "b2199", "ECK2191"]	"mRNA"	[]	"EG12057"	["CCMC-MONOMER"]	null	[]
"EG12058_RNA"	"ccmB"	["ccmB", "yejV", "b2200", "ECK2192"]	"mRNA"	[]	"EG12058"	["CCMB-MONOMER"]	null	[]
"EG12059_RNA"	"ccmA"	["ccmA", "yejW", "b2201", "ECK2193"]	"mRNA"	[]	"EG12059"	["CCMA-MONOMER"]	null	[]
"EG12060_RNA"	"napC"	["napC", "yejX", "b2202", "ECK2194"]	"mRNA"	[]	"EG12060"	["NAPC-MONOMER"]	null	[]
"EG12061_RNA"	"napB"	["napB", "yejY", "b2203", "ECK2195"]	"mRNA"	[]	"EG12061"	["NAPB-MONOMER"]	null	[]
"EG12062_RNA"	"napH"	["napH", "yejZ", "b2204", "ECK2196"]	"mRNA"	[]	"EG12062"	["NAPH-MONOMER"]	null	[]
"EG12064_RNA"	"napG"	["napG", "yojA", "yojB", "b2205", "ECK2197"]	"mRNA"	[]	"EG12064"	["NAPG-MONOMER"]	null	[]
"EG12067_RNA"	"napA"	["napA", "yojD", "yojC", "yojE", "b2206", "ECK2198"]	"mRNA"	[]	"EG12067"	["NAPA-MONOMER"]	null	[]
"EG12068_RNA"	"napF"	["napF", "yojG", "b2208", "ECK2200"]	"mRNA"	[]	"EG12068"	["NAPF-MONOMER"]	null	[]
"EG12069_RNA"	"mqo"	["mqo", "yojH", "b2210", "ECK2202"]	"mRNA"	[]	"EG12069"	["EG12069-MONOMER"]	null	[]
"EG12070_RNA"	"yojI"	["yojI", "yojJ", "b2211", "ECK2203"]	"mRNA"	[]	"EG12070"	["YOJI-MONOMER"]	null	[]
"EG12073_RNA"	"ftp"	["ftp", "yojK", "yojL", "apbE", "b2214", "ECK2206"]	"mRNA"	[]	"EG12073"	["EG12073-MONOMER"]	null	[]
"EG12075_RNA"	"nikA"	["nikA", "hydD", "hydC", "b3476", "ECK3460"]	"mRNA"	[]	"EG12075"	["NIKA-MONOMER"]	null	[]
"EG12076_RNA"	"nikB"	["nikB", "hydC", "hydD", "b3477", "ECK3461"]	"mRNA"	[]	"EG12076"	["NIKB-MONOMER"]	null	[]
"EG12077_RNA"	"nikC"	["nikC", "hydD", "hydC", "b3478", "ECK3462"]	"mRNA"	[]	"EG12077"	["NIKC-MONOMER"]	null	[]
"EG12078_RNA"	"nikD"	["nikD", "hydD", "hydC", "b3479", "ECK3463"]	"mRNA"	[]	"EG12078"	["NIKD-MONOMER"]	null	[]
"EG12079_RNA"	"nikE"	["nikE", "hydD", "hydC", "b3480", "ECK3464"]	"mRNA"	[]	"EG12079"	["NIKE-MONOMER"]	null	[]
"EG12080_RNA"	"recX"	["recX", "oraA", "b2698", "ECK2693"]	"mRNA"	[]	"EG12080"	["EG12080-MONOMER"]	null	[]
"EG12081_RNA"	"ppdA"	["ppdA", "b2826", "ECK2822"]	"mRNA"	[]	"EG12081"	["EG12081-MONOMER"]	null	[]
"EG12082_RNA"	"nuoA"	["nuoA", "b2288", "ECK2282"]	"mRNA"	[]	"EG12082"	["NUOA-MONOMER"]	null	[]
"EG12083_RNA"	"nuoB"	["nuoB", "b2287", "ECK2281"]	"mRNA"	[]	"EG12083"	["NUOB-MONOMER"]	null	[]
"EG12084_RNA"	"nuoC"	["nuoC", "nuoD", "b2286", "ECK2280"]	"mRNA"	[]	"EG12084"	["NUOC-MONOMER"]	null	[]
"EG12086_RNA"	"nuoE"	["nuoE", "b2285", "ECK2279"]	"mRNA"	[]	"EG12086"	["NUOE-MONOMER"]	null	[]
"EG12087_RNA"	"nuoG"	["nuoG", "b2283", "ECK2277"]	"mRNA"	[]	"EG12087"	["NUOG-MONOMER"]	null	[]
"EG12088_RNA"	"nuoH"	["nuoH", "b2282", "ECK2276"]	"mRNA"	[]	"EG12088"	["NUOH-MONOMER"]	null	[]
"EG12089_RNA"	"nuoI"	["nuoI", "b2281", "ECK2275"]	"mRNA"	[]	"EG12089"	["NUOI-MONOMER"]	null	[]
"EG12090_RNA"	"nuoJ"	["nuoJ", "b2280", "ECK2274"]	"mRNA"	[]	"EG12090"	["NUOJ-MONOMER"]	null	[]
"EG12091_RNA"	"nuoK"	["nuoK", "b2279", "ECK2273"]	"mRNA"	[]	"EG12091"	["NUOK-MONOMER"]	null	[]
"EG12092_RNA"	"nuoL"	["nuoL", "b2278", "ECK2272"]	"mRNA"	[]	"EG12092"	["NUOL-MONOMER"]	null	[]
"EG12093_RNA"	"nuoN"	["nuoN", "b2276", "ECK2270"]	"mRNA"	[]	"EG12093"	["NUON-MONOMER"]	null	[]
"EG12094_RNA"	"sgrR"	["sgrR", "yabN", "b0069", "ECK0070"]	"mRNA"	[]	"EG12094"	["EG12094-MONOMER"]	null	[]
"EG12095_RNA"	"secG"	["secG", "prlH", "b3175", "ECK3164"]	"mRNA"	[]	"EG12095"	["SECG"]	null	[]
"EG12096_RNA"	"chpB"	["chpB", "yjfE", "chpBK", "b4225", "ECK4221"]	"mRNA"	[]	"EG12096"	["EG12096-MONOMER"]	null	[]
"EG12097_RNA"	"pgeF"	["pgeF", "yfiH", "b2593", "ECK2591"]	"mRNA"	[]	"EG12097"	["EG12097-MONOMER"]	null	[]
"EG12098_RNA"	"rluD"	["rluD", "yfiI", "sfhB", "yfil", "b2594", "ECK2592"]	"mRNA"	[]	"EG12098"	["EG12098-MONOMER"]	null	[]
"EG12099_RNA"	"efp"	["efp", "b4147", "ECK4141"]	"mRNA"	[]	"EG12099"	["EG12099-MONOMER"]	null	[]
"EG12100_RNA"	"tktB"	["tktB", "b2465", "ECK2460"]	"mRNA"	[]	"EG12100"	["TRANSKETOII-MONOMER"]	null	[]
"EG12101_RNA"	"feoA"	["feoA", "b3408", "ECK3395"]	"mRNA"	[]	"EG12101"	["EG12101-MONOMER"]	null	[]
"EG12102_RNA"	"feoB"	["feoB", "b3409", "ECK3396"]	"mRNA"	[]	"EG12102"	["FEOB-MONOMER"]	null	[]
"EG12104_RNA"	"yeiR"	["yeiR", "b2173", "ECK2167"]	"mRNA"	[]	"EG12104"	["EG12104-MONOMER"]	null	[]
"EG12105_RNA"	"yeiE"	["yeiE", "b2157", "ECK2150"]	"mRNA"	[]	"EG12105"	["EG12105-MONOMER"]	null	[]
"EG12106_RNA"	"hofB"	["hofB", "hopB", "b0107", "ECK0106"]	"mRNA"	[]	"EG12106"	["EG12106-MONOMER"]	null	[]
"EG12107_RNA"	"ppdD"	["ppdD", "b0108", "ECK0107"]	"mRNA"	[]	"EG12107"	["EG12107-MONOMER"]	null	[]
"EG12108_RNA"	"norR"	["norR", "ygaA", "b2709", "ECK2704"]	"mRNA"	[]	"EG12108"	["EG12108-MONOMER"]	null	[]
"EG12110_RNA"	"ydcF"	["ydcF", "b1414", "ECK1407"]	"mRNA"	[]	"EG12110"	["EG12110-MONOMER"]	null	[]
"EG12111_RNA"	"nlpD"	["nlpD", "b2742", "ECK2737"]	"mRNA"	[]	"EG12111"	["EG12111-MONOMER"]	null	[]
"EG12112_RNA"	"alpA"	["alpA", "b2624", "ECK2620"]	"mRNA"	[]	"EG12112"	["PD02850"]	null	[]
"EG12113_RNA"	"hofQ"	["hofQ", "hopQ", "b3391", "ECK3378"]	"mRNA"	[]	"EG12113"	["EG12113-MONOMER"]	null	[]
"EG12114_RNA"	"prfC"	["prfC", "miaD", "tos", "b4375", "ECK4366"]	"mRNA"	[]	"EG12114"	["EG12114-MONOMER"]	null	[]
"EG12115_RNA"	"yjjG"	["yjjG", "b4374", "ECK4365"]	"mRNA"	[]	"EG12115"	["EG12115-MONOMER"]	null	[]
"EG12116_RNA"	"acrR"	["acrR", "ybaH", "b0464", "ECK0458"]	"mRNA"	[]	"EG12116"	["EG12116-MONOMER"]	null	[]
"EG12117_RNA"	"ompX"	["ompX", "ybiG", "ompP", "b0814", "ECK0803"]	"mRNA"	[]	"EG12117"	["EG12117-MONOMER"]	null	[]
"EG12119_RNA"	"ychJ"	["ychJ", "b1233", "ECK1228"]	"mRNA"	[]	"EG12119"	["EG12119-MONOMER"]	null	[]
"EG12120_RNA"	"rssA"	["rssA", "ychK", "b1234", "ECK1229"]	"mRNA"	[]	"EG12120"	["EG12120-MONOMER"]	null	[]
"EG12121_RNA"	"rssB"	["rssB", "ychL", "sprE", "hnr", "b1235", "ECK1230"]	"mRNA"	[]	"EG12121"	["EG12121-MONOMER"]	null	[]
"EG12122_RNA"	"yggI"	["yggI", "sprT", "b2944", "ECK2939"]	"mRNA"	[]	"EG12122"	["EG12122-MONOMER"]	null	[]
"EG12123_RNA"	"lrhA"	["lrhA", "genR", "b2289", "ECK2283"]	"mRNA"	[]	"EG12123"	["EG12123-MONOMER"]	null	[]
"EG12124_RNA"	"hisJ"	["hisJ", "b2309", "ECK2303"]	"mRNA"	[]	"EG12124"	["HISJ-MONOMER"]	null	[]
"EG12125_RNA"	"hisQ"	["hisQ", "b2308", "ECK2302"]	"mRNA"	[]	"EG12125"	["HISQ-MONOMER"]	null	[]
"EG12127_RNA"	"treB"	["treB", "b4240", "ECK4235"]	"mRNA"	[]	"EG12127"	["TREB-MONOMER"]	null	[]
"EG12128_RNA"	"lgt"	["lgt", "umpA", "b2828", "ECK2824"]	"mRNA"	[]	"EG12128"	["EG12128-MONOMER"]	null	[]
"EG12129_RNA"	"uraA"	["uraA", "b2497", "ECK2493"]	"mRNA"	[]	"EG12129"	["URAA-MONOMER"]	null	[]
"EG12130_RNA"	"hscA"	["hscA", "hsc", "b2526", "ECK2523"]	"mRNA"	[]	"EG12130"	["EG12130-MONOMER"]	null	[]
"EG12131_RNA"	"hscB"	["hscB", "yfhE", "b2527", "ECK2524"]	"mRNA"	[]	"EG12131"	["EG12131-MONOMER"]	null	[]
"EG12132_RNA"	"iscA"	["iscA", "yfhF", "b2528", "ECK2525"]	"mRNA"	[]	"EG12132"	["EG12132-MONOMER"]	null	[]
"EG12133_RNA"	"ucpA"	["ucpA", "yfeF", "b2426", "ECK2421"]	"mRNA"	[]	"EG12133"	["EG12133-MONOMER"]	null	[]
"EG12134_RNA"	"rhtA"	["rhtA", "ybiF", "b0813", "ECK0802"]	"mRNA"	[]	"EG12134"	["EG12134-MONOMER"]	null	[]
"EG12136_RNA"	"mdtD"	["mdtD", "yegB", "iceT", "b2077", "ECK2073"]	"mRNA"	[]	"EG12136"	["B2077-MONOMER"]	null	[]
"EG12137_RNA"	"nlpE"	["nlpE", "cutF", "b0192", "ECK0192"]	"mRNA"	[]	"EG12137"	["EG12137-MONOMER"]	null	[]
"EG12138_RNA"	"yaeF"	["yaeF", "yaeK", "b0193", "ECK0193"]	"mRNA"	[]	"EG12138"	["EG12138-MONOMER"]	null	[]
"EG12139_RNA"	"qseG"	["qseG", "yfhG", "b2555", "ECK2552"]	"mRNA"	[]	"EG12139"	["EG12139-MONOMER"]	null	[]
"EG12140_RNA"	"ydhB"	["ydhB", "b1659", "ECK1655"]	"mRNA"	[]	"EG12140"	["EG12140-MONOMER"]	null	[]
"EG12141_RNA"	"ydhC"	["ydhC", "b1660", "ECK1656"]	"mRNA"	[]	"EG12141"	["YDHC-MONOMER"]	null	[]
"EG12142_RNA"	"sdaC"	["sdaC", "dcrA", "b2796", "ECK2791"]	"mRNA"	[]	"EG12142"	["SDAC-MONOMER"]	null	[]
"EG12143_RNA"	"napD"	["napD", "yojF", "b2207", "ECK2199"]	"mRNA"	[]	"EG12143"	["NAPD-MONOMER"]	null	[]
"EG12144_RNA"	"pgm"	["pgm", "blu", "b0688", "ECK0676"]	"mRNA"	[]	"EG12144"	["PHOSPHOGLUCMUT-MONOMER"]	null	[]
"EG12146_RNA"	"rapZ"	["rapZ", "yhbJ", "b3205", "ECK3194"]	"mRNA"	[]	"EG12146"	["EG12146-MONOMER"]	null	[]
"EG12147_RNA"	"npr"	["npr", "yhbK", "ptsO", "rpoR", "b3206", "ECK3195"]	"mRNA"	[]	"EG12147"	["EG12147-MONOMER"]	null	[]
"EG12148_RNA"	"galP"	["galP", "Pgal", "b2943", "ECK2938"]	"mRNA"	[]	"EG12148"	["GALP-MONOMER"]	null	[]
"EG12150_RNA"	"cobS"	["cobS", "b1992", "ECK1987"]	"mRNA"	[]	"EG12150"	["COBS-MONOMER"]	null	[]
"EG12151_RNA"	"cobT"	["cobT", "b1991", "ECK1986"]	"mRNA"	[]	"EG12151"	["DMBPPRIBOSYLTRANS-MONOMER"]	null	[]
"EG12152_RNA"	"idnK"	["idnK", "gntV", "b4268", "ECK4261"]	"mRNA"	[]	"EG12152"	["GLUCONOKINI-MONOMER"]	null	[]
"EG12153_RNA"	"narU"	["narU", "yddF", "b1469", "ECK1463"]	"mRNA"	[]	"EG12153"	["NARU-MONOMER"]	null	[]
"EG12154_RNA"	"sieB"	["sieB", "b1353", "ECK1351"]	"mRNA"	[]	"EG12154"	["EG12154-MONOMER"]	null	[]
"EG12155_RNA"	"kilR"	["kilR", "ydaD", "kil", "b1352", "ECK1350"]	"mRNA"	[]	"EG12155"	["EG12155-MONOMER"]	null	[]
"EG12158_RNA"	"rdgC"	["rdgC", "yaiD", "b0393", "ECK0388"]	"mRNA"	[]	"EG12158"	["EG12158-MONOMER"]	null	[]
"EG12159_RNA"	"ppnP"	["ppnP", "yaiE", "b0391", "ECK0386"]	"mRNA"	[]	"EG12159"	["EG12159-MONOMER"]	null	[]
"EG12161_RNA"	"eaeH"	["eaeH", "b0297", "ECK0297"]	"pseudo"	[]	"EG12161"	["EG12161-MONOMER"]	null	[]
"EG12162_RNA"	"gatR"	["gatR", "b2090", "b2087", "b4498", "ECK2083"]	"pseudo"	[]	"EG12162"	["PD00338"]	null	[]
"EG12163_RNA"	"rsmB"	["rsmB", "yhdB", "rrmB", "fmu", "fmv", "sun", "b3289", "ECK3275"]	"mRNA"	[]	"EG12163"	["EG12163-MONOMER"]	null	[]
"EG12164_RNA"	"ytjC"	["ytjC", "gpmB", "b4395", "ECK4387"]	"mRNA"	[]	"EG12164"	["PGAM2-MONOMER"]	null	[]
"EG12165_RNA"	"mukF"	["mukF", "kicB", "b0922", "ECK0913"]	"mRNA"	[]	"EG12165"	["EG12165-MONOMER"]	null	[]
"EG12166_RNA"	"elyC"	["elyC", "ycbC", "b0920", "ECK0911"]	"mRNA"	[]	"EG12166"	["EG12166-MONOMER"]	null	[]
"EG12167_RNA"	"cmoM"	["cmoM", "ycbD", "smtA", "b0921", "ECK0912"]	"mRNA"	[]	"EG12167"	["EG12167-MONOMER"]	null	[]
"EG12168_RNA"	"brnQ"	["brnQ", "hrbA", "b0401", "ECK0395"]	"mRNA"	[]	"EG12168"	["BRNQ-MONOMER"]	null	[]
"EG12169_RNA"	"ccmD"	["ccmD", "yojM", "b2198", "ECK2190"]	"mRNA"	[]	"EG12169"	["EG12169-MONOMER"]	null	[]
"EG12171_RNA"	"yjjI"	["yjjI", "yjjH", "b4380", "ECK4372"]	"mRNA"	[]	"EG12171"	["EG12171-MONOMER"]	null	[]
"EG12172_RNA"	"hinT"	["hinT", "ycfF", "b1103", "ECK1089"]	"mRNA"	[]	"EG12172"	["EG12172-MONOMER"]	null	[]
"EG12173_RNA"	"gspM"	["gspM", "hopZ", "pshM", "b3334", "ECK3321"]	"mRNA"	[]	"EG12173"	["EG12173-MONOMER"]	null	[]
"EG12176_RNA"	"yjdC"	["yjdC", "cutA3", "b4135", "ECK4129"]	"mRNA"	[]	"EG12176"	["EG12176-MONOMER"]	null	[]
"EG12177_RNA"	"cutA"	["cutA", "cutA1", "b4137", "ECK4131"]	"mRNA"	[]	"EG12177"	["EG12177-MONOMER"]	null	[]
"EG12178_RNA"	"dsbD"	["dsbD", "htrI", "cutA2", "cycZ", "dipZ", "b4136", "ECK4130"]	"mRNA"	[]	"EG12178"	["DSBD-MONOMER"]	null	[]
"EG12179_RNA"	"cspE"	["cspE", "gicA", "msmC", "b0623", "ECK0616"]	"mRNA"	[]	"EG12179"	["EG12179-MONOMER"]	null	[]
"EG12180_RNA"	"pagP"	["pagP", "ybeG", "crcA", "b0622", "ECK0615"]	"mRNA"	[]	"EG12180"	["EG12180-MONOMER"]	null	[]
"EG12181_RNA"	"grxD"	["grxD", "ydhD", "b1654", "ECK1650"]	"mRNA"	[]	"EG12181"	["EG12181-MONOMER"]	null	[]
"EG12182_RNA"	"yajG"	["yajG", "b0434", "ECK0428"]	"mRNA"	[]	"EG12182"	["EG12182-MONOMER"]	null	[]
"EG12183_RNA"	"ampG"	["ampG", "b0433", "ECK0427"]	"mRNA"	[]	"EG12183"	["AMPG-MONOMER"]	null	[]
"EG12188_RNA"	"ptsP"	["ptsP", "ygdO", "ygdF", "b2829", "ECK2825"]	"mRNA"	[]	"EG12188"	["EG12188-MONOMER"]	null	[]
