Frame ID	Name	Left	Right	Direction	Genes	Promoter	Terminators
TU0-42030	yfgG	2627208	2627505	+	"[""G7315""]"	PM0-45386	"[""TERM_WC-3184""]"
TU0-42031	yfgG	2627107	2627505	+	"[""G7315""]"	PM0-45387	"[""TERM_WC-3187""]"
TU0-42032	ispG-sroE	2638615	2639972	-	"[""G0-9385"", ""EG10370""]"	PM0-45390	"[""TERM_WC-1084""]"
TU0-42033	ispG-sroE	2638615	2639976	-	"[""G0-9385"", ""EG10370""]"	PM0-45391	"[""TERM_WC-1083""]"
TU0-42034	rodZ	2639851	2640956	-	"[""EG10015""]"	PM0-45393	"[""TERM_WC-1901""]"
TU0-42035	pbpC	2643033	2645515	-	"[""G7322""]"	PM0-45395	"[""TERM_WC-1554""]"
TU0-42036	pbpC	2643033	2645390	-	"[""G7322""]"	PM0-45396	"[""TERM_WC-1553""]"
TU0-42037	iscX	2654528	2654939	-	"[""EG12311""]"	PM0-45398	"[""TERM0-1129""]"
TU0-42038	iscA	2657583	2657984	-	"[""EG12132""]"	PM0-45399	"[""TERM_WC-1076""]"
TU0-42039	iscA	2657583	2657975	-	"[""EG12132""]"	PM0-45400	"[""TERM_WC-1077""]"
TU0-4204	bamA	197821	200362	+	"[""G6093""]"	PM0-4444	"[""TERM_WC-188""]"
TU0-42040	yfhR	2662226	2663268	+	"[""G7328""]"	PM0-45402	"[""TERM_WC-3199""]"
TU0-42041	hcaT	2664727	2665950	-	"[""G7330""]"	PM0-45404	"[""TERM_WC-880""]"
TU0-42042	hcaT	2664727	2666075	-	"[""G7330""]"	PM0-45405	"[""TERM_WC-882""]"
TU0-42043	yphB	2671836	2672817	-	"[""G7338""]"	PM0-45406	"[""TERM_WC-3928""]"
TU0-42044	yphB	2671836	2672810	-	"[""G7338""]"	PM0-45407	"[""TERM_WC-3927""]"
TU0-42045	acpS	2698638	2699159	-	"[""EG10247""]"	PM0-45409	"[""TERM_WC-26""]"
TU0-42046	acpS	2698638	2699184	-	"[""EG10247""]"	PM0-45410	"[""TERM_WC-27""]"
TU0-42047	lepB	2702355	2703486	-	"[""EG10530""]"	PM0-45411	"[""TERM_WC-1131""]"
TU0-42048	pssA	2720689	2722106	+	"[""EG10781""]"	PM0-45416	"[""TERM_WC-1707""]"
TU0-42049	kgtP	2722468	2723782	-	"[""EG10522""]"	PM0-45419	"[""TERM_WC-1114""]"
TU0-4205	yqjA-mzrA	3245665	3246846	+	"[""G7610"", ""G7609""]"	PM0-4445	"[""TERM_WC-3985""]"
TU0-42050	kgtP	2722468	2723834	-	"[""EG10522""]"	PM0-45420	"[""TERM_WC-1115""]"
TU0-42051	yfiL	2739337	2739749	+	"[""EG12446""]"	PM0-45422	"[""TERM_WC-3206""]"
TU0-42052	yfiL	2739377	2739749	+	"[""EG12446""]"	PM0-45423	"[""TERM_WC-3208""]"
TU0-42053	yfiRN	2739773	2741633	+	"[""EG12880"", ""G7354""]"	PM0-45426	"[""TERM_WC-3214""]"
TU0-42054	yfiRN	2739699	2741633	+	"[""EG12880"", ""G7354""]"	PM0-45427	"[""TERM_WC-3212""]"
TU0-42055	yfiRN	2739724	2741633	+	"[""EG12880"", ""G7354""]"	PM0-45428	"[""TERM_WC-3211""]"
TU0-42056	rplS	2742203	2742664	-	"[""EG10880""]"	PM0-45429	"[""TERM_WC-1905""]"
TU0-42057	ypjD	2745952	2746777	+	"[""G7355""]"	PM0-45431	"[""TERM_WC-3937""]"
TU0-42058	yfjH	2755664	2756682	-	"[""G7359""]"	PM0-45436	"[""TERM_WC-3218""]"
TU0-42059	yfjI	2756903	2758418	+	"[""G7360""]"	PM0-45438	"[""TERM_WC-3221""]"
TU0-42060	yfjI	2756877	2758418	+	"[""G7360""]"	PM0-45439	"[""TERM_WC-3219""]"
TU0-42061	yfjI	2756950	2758418	+	"[""G7360""]"	PM0-45440	"[""TERM_WC-3222""]"
TU0-42062	yfjPQ	2765666	2767510	+	"[""G7368"", ""G7367""]"	PM0-45444	"[""TERM_WC-3228""]"
TU0-42063	yfjPQ	2765562	2767510	+	"[""G7368"", ""G7367""]"	PM0-45445	"[""TERM_WC-3226""]"
TU0-42064	csiR	2793665	2794360	+	"[""EG12386""]"	PM0-45450	"[""TERM_WC-349""]"
TU0-42065	alaE	2797109	2797637	+	"[""G7399""]"	PM0-45453	"[""TERM_WC-68""]"
TU0-42066	hycI	2840499	2841124	-	"[""G7414""]"	PM0-45455	"[""TERM0801""]"
TU0-42067	ygbI	2858487	2859384	-	"[""G7416""]"	PM0-45458	"[""TERM_WC-3245""]"
TU0-42068	ygbLM	2861559	2863036	+	"[""G7420"", ""G7419""]"	PM0-45460	"[""TERM_WC-3248""]"
TU0-42069	ispF	2869321	2869933	-	"[""EG11816""]"	PM0-45462	"[""TERM_WC-1082""]"
TU0-42070	ispF	2869321	2870006	-	"[""EG11816""]"	PM0-45463	"[""TERM_WC-1081""]"
TU0-42071	cysC	2871256	2872050	-	"[""EG10185""]"	PM0-45465	"[""TERM44""]"
TU0-42072	iap	2874558	2875642	+	"[""EG10488""]"	PM0-45467	"[""TERM_WC-978""]"
TU0-42073	ygcW	2897508	2898493	-	"[""G7440""]"	PM0-45471	"[""TERM_WC-3258""]"
TU0-42074	ygcG	2903627	2904607	+	"[""G7444""]"	PM0-45475	"[""TERM_WC-3252""]"
TU0-42075	mazG	2907914	2908882	-	"[""EG10572""]"	PM0-45476	"[""TERM_WC-1221""]"
TU0-42076	gudD	2916065	2917535	-	"[""G7445""]"	PM0-45477	"[""TERM_WC-874""]"
TU0-42077	yqcA	2920555	2921072	-	"[""G7448""]"	PM0-45478	"[""TERM_WC-3942""]"
TU0-42078	ygdI	2940938	2941285	-	"[""G7453""]"	PM0-45483	"[""TERM_WC-3264""]"
TU0-42079	amiC	2945777	2947088	-	"[""G7458""]"	PM0-45487	"[""TERM_WC-95""]"
TU0-42080	thyA	2962381	2963370	-	"[""EG11002""]"	PM0-45488	"[""TERM_WC-2180""]"
TU0-42081	mutH	2967636	2968375	+	"[""EG10624""]"	PM0-45490	"[""TERM_WC-1402""]"
TU0-42082	lplT	2970689	2971961	-	"[""EG12455""]"	PM0-45494	"[""TERM_WC-1170""]"
TU0-42083	yqeF	2982431	2983723	-	"[""G7464""]"	PM0-45498	"[""TERM_WC-3951""]"
TU0-42084	yqeF	2982431	2983831	-	"[""G7464""]"	PM0-45499	"[""TERM_WC-3949""]"
TU0-42085	yqeG	2983763	2985100	+	"[""G7465""]"	PM0-45501	"[""TERM_WC-3954""]"
TU0-42086	yqeG	2983841	2985100	+	"[""G7465""]"	PM0-45502	"[""TERM_WC-3953""]"
TU0-42087	yqeH	2985530	2986192	+	"[""G7466""]"	PM0-45504	"[""TERM_WC-3956""]"
TU0-42088	yqeIJ	2986458	2987810	+	"[""G7468"", ""G7467""]"	PM0-45506	"[""TERM_WC-3957""]"
TU0-42089	yqeIJ	2986453	2987810	+	"[""G7468"", ""G7467""]"	PM0-45507	"[""TERM_WC-3961""]"
TU0-42090	yqeIJ	2986445	2987810	+	"[""G7468"", ""G7467""]"	PM0-45508	"[""TERM_WC-3959""]"
TU0-42091	yqeIJ	2986437	2987810	+	"[""G7468"", ""G7467""]"	PM0-45509	"[""TERM_WC-3958""]"
TU0-42092	yqeK	2987955	2988390	-	"[""G7469""]"	PM0-45511	"[""TERM_WC-3963""]"
TU0-42093	yqeK	2987955	2988592	-	"[""G7469""]"	PM0-45512	"[""TERM_WC-3962""]"
TU0-42094	ygeI	2991613	2991880	+	"[""G7473""]"	PM0-45515	"[""TERM_WC-3272""]"
TU0-42095	ygeI	2991625	2991880	+	"[""G7473""]"	PM0-45516	"[""TERM_WC-3271""]"
TU0-42096	ygeW	3004140	3005476	+	"[""G7489""]"	PM0-45519	"[""TERM_WC-3279""]"
TU0-42097	ygeW	3004139	3005476	+	"[""G7489""]"	PM0-45520	"[""TERM_WC-3281""]"
TU0-42098	hyuA	3007852	3009437	+	"[""G7492""]"	PM0-45522	"[""TERM_WC-974""]"
TU0-42099	yqeC	3012307	3013189	-	"[""G7495""]"	PM0-45524	"[""TERM_WC-3948""]"
TU0-42100	ygfS	3026544	3027186	-	"[""G7505""]"	PM0-45527	"[""TERM_WC-3289""]"
TU0-42101	idi	3030960	3031637	+	"[""G7508""]"	PM0-45530	"[""TERM_WC-992""]"
TU0-42102	idi	3030965	3031637	+	"[""G7508""]"	PM0-45531	"[""TERM_WC-991""]"
TU0-42103	idi	3030992	3031637	+	"[""G7508""]"	PM0-45532	"[""TERM_WC-989""]"
TU0-42104	yqfA	3040509	3041386	-	"[""G7512""]"	PM0-45534	"[""TERM_WC-3965""]"
TU0-42105	yggC	3071996	3072778	-	"[""EG11161""]"	PM0-45536	"[""TERM_WC-3292""]"
TU0-42106	yqgB	3083940	3084204	-	"[""G7521""]"	PM0-45538	"[""TERM_WC-3971""]"
TU0-42107	yggI	3087774	3088276	+	"[""EG12122""]"	PM0-45540	"[""TERM_WC-3299""]"
TU0-42108	yggI	3087771	3088276	+	"[""EG12122""]"	PM0-45541	"[""TERM_WC-3298""]"
TU0-42109	yggI	3087610	3088276	+	"[""EG12122""]"	PM0-45542	"[""TERM_WC-3297""]"
TU0-42110	rsmE-gshB	3089090	3090852	+	"[""EG10419"", ""EG12366""]"	PM0-45544	"[""TERM_WC-1963""]"
TU0-42111	yggM	3096578	3097615	-	"[""EG12704""]"	PM0-45547	"[""TERM_WC-3303""]"
TU0-42112	yggM	3096578	3097617	-	"[""EG12704""]"	PM0-45548	"[""TERM_WC-3304""]"
TU0-42113	yggL	3099827	3100272	-	"[""EG12443""]"	PM0-45549	"[""TERM_WC-3302""]"
TU0-42114	yggL	3099827	3100276	-	"[""EG12443""]"	PM0-45550	"[""TERM_WC-3301""]"
TU0-42115	yqgA	3107543	3108284	+	"[""G7534""]"	PM0-45552	"[""TERM_WC-3970""]"
TU0-42116	yghD	3108610	3109233	-	"[""G7535""]"	PM0-45553	"[""TERM_WC-3316""]"
TU0-42117	yghD	3108610	3109298	-	"[""G7535""]"	PM0-45554	"[""TERM_WC-3318""]"
TU0-42118	yghD	3108610	3109329	-	"[""G7535""]"	PM0-45555	"[""TERM_WC-3317""]"
TU0-42119	yghJ	3112570	3117342	-	"[""G7541""]"	PM0-45558	"[""TERM_WC-3323""]"
TU0-42120	yghJ	3112570	3117288	-	"[""G7541""]"	PM0-45559	"[""TERM_WC-3322""]"
TU0-42121	glcA	3117617	3119386	-	"[""G7542""]"	PM0-45560	"[""TERM_WC-775""]"
TU0-42122	glcA	3117617	3119343	-	"[""G7542""]"	PM0-45561	"[""TERM_WC-774""]"
TU0-42123	yghQ	3129361	3130471	-	"[""G7549""]"	PM0-45564	"[""TERM_WC-3328""]"
TU0-42124	yghQ	3129361	3130547	-	"[""G7549""]"	PM0-45565	"[""TERM_WC-3327""]"
TU0-42125	yghQ	3129361	3130545	-	"[""G7549""]"	PM0-45566	"[""TERM_WC-3326""]"
TU0-42126	yghT	3131990	3132847	+	"[""G7552""]"	PM0-45568	"[""TERM_WC-3336""]"
TU0-42127	yghT	3132106	3132847	+	"[""G7552""]"	PM0-45569	"[""TERM_WC-3331""]"
TU0-42128	yghT	3132042	3132847	+	"[""G7552""]"	PM0-45570	"[""TERM_WC-3332""]"
TU0-42129	yghT	3132038	3132847	+	"[""G7552""]"	PM0-45571	"[""TERM_WC-3337""]"
TU0-42130	yghT	3132004	3132847	+	"[""G7552""]"	PM0-45572	"[""TERM_WC-3334""]"
TU0-42131	yghT	3131937	3132847	+	"[""G7552""]"	PM0-45573	"[""TERM_WC-3335""]"
TU0-42132	yqhA	3146997	3147520	-	"[""G7559""]"	PM0-45577	"[""TERM_WC-3976""]"
TU0-42133	ygiQ	3156947	3159204	-	"[""G7568""]"	PM0-45582	"[""TERM_WC-3349""]"
TU0-42134	ftsP	3159277	3160888	-	"[""EG11376""]"	PM0-45584	"[""TERM_WC-716""]"
TU0-42135	mqsA	3165871	3166311	-	"[""G7571""]"	PM0-45587	"[""TERM_WC-1365""]"
TU0-42136	mqsA	3165871	3166393	-	"[""G7571""]"	PM0-45588	"[""TERM_WC-1364""]"
TU0-42137	ygiV	3166769	3167313	-	"[""G7573""]"	PM0-45590	"[""TERM_WC-3353""]"
TU0-42138	ygiW	3167304	3167771	-	"[""G7574""]"	PM0-45592	"[""TERM_WC-3356""]"
TU0-42139	ygiW	3167304	3167710	-	"[""G7574""]"	PM0-45593	"[""TERM_WC-3354""]"
TU0-42140	mdaB	3170528	3171135	+	"[""EG12656""]"	PM0-45596	"[""TERM_WC-1232""]"
TU0-42141	mdaB	3170429	3171135	+	"[""EG12656""]"	PM0-45597	"[""TERM_WC-1230""]"
TU0-42142	ygiD	3179639	3180451	-	"[""EG11166""]"	PM0-45600	"[""TERM_WC-3343""]"
TU0-42143	ygiL	3183364	3183989	+	"[""EG12363""]"	PM0-45603	"[""TERM_WC-3346""]"
TU0-42144	yqiJK	3190077	3192549	+	"[""G7589"", ""G7588""]"	PM0-45605	"[""TERM_WC-3983""]"
TU0-42145	glnE	3194821	3197720	-	"[""EG11602""]"	PM0-45607	"[""TERM_WC-798""]"
TU0-42146	glnE	3194821	3197775	-	"[""EG11602""]"	PM0-45608	"[""TERM_WC-796""]"
TU0-42147	glnE	3194821	3197823	-	"[""EG11602""]"	PM0-45609	"[""TERM_WC-797""]"
TU0-42148	glnE	3194821	3197716	-	"[""EG11602""]"	PM0-45610	"[""TERM_WC-795""]"
TU0-42149	tsaD	3207550	3208590	-	"[""EG11171""]"	PM0-45614	"[""TERM_WC-2246""]"
TU0-42150	yqjH	3213747	3214561	-	"[""G7593""]"	PM0-45616	"[""TERM_WC-3994""]"
TU0-42151	yqjH	3213747	3214558	-	"[""G7593""]"	PM0-45617	"[""TERM_WC-3993""]"
TU0-42152	ygjH	3218935	3219286	-	"[""G7597""]"	PM0-45619	"[""TERM_WC-3360""]"
TU0-42153	ygjI	3224092	3225691	+	"[""EG12720""]"	PM0-45621	"[""TERM_WC-3362""]"
TU0-42154	higA	3231748	3232363	-	"[""G7601""]"	PM0-45622	"[""TERM_WC-913""]"
TU0-42155	ygjQ	3234387	3235256	+	"[""G7605""]"	PM0-45625	"[""TERM_WC-3368""]"
TU0-42156	ygjQ	3234535	3235256	+	"[""G7605""]"	PM0-45626	"[""TERM_WC-3367""]"
TU0-42157	ygjQ	3234484	3235256	+	"[""G7605""]"	PM0-45627	"[""TERM_WC-3365""]"
TU0-42158	alx	3236392	3237569	+	"[""G7607""]"	PM0-45629	"[""TERM_WC-93""]"
TU0-42159	alx	3236393	3237569	+	"[""G7607""]"	PM0-45630	"[""TERM_WC-91""]"
TU0-42160	yqjF	3248494	3248978	+	"[""G7615""]"	PM0-45633	"[""TERM_WC-3989""]"
TU0-42161	yqjF	3248497	3248978	+	"[""G7615""]"	PM0-45634	"[""TERM_WC-3988""]"
TU0-42162	yhaH	3250285	3250693	+	"[""G7617""]"	PM0-45637	"[""TERM_WC-3373""]"
TU0-42163	yhaI	3250783	3251291	+	"[""G7618""]"	PM0-45639	"[""TERM_WC-3376""]"
TU0-42164	yhaI	3250805	3251291	+	"[""G7618""]"	PM0-45640	"[""TERM_WC-3375""]"
TU0-42165	yhaI	3250847	3251291	+	"[""G7618""]"	PM0-45641	"[""TERM_WC-3374""]"
TU0-42166	yhaJ	3251338	3252283	-	"[""G7619""]"	PM0-45643	"[""TERM_WC-3379""]"
TU0-42167	yhaKL	3252296	3253231	+	"[""G7621"", ""G7620""]"	PM0-45645	"[""TERM_WC-3382""]"
TU0-42168	yhaKL	3252291	3253231	+	"[""G7621"", ""G7620""]"	PM0-45646	"[""TERM_WC-3380""]"
TU0-42169	tdcG	3256305	3257848	-	"[""G7624""]"	PM0-45647	"[""TERM_WC-2152""]"
TU0-42170	tdcR	3265248	3265622	+	"[""EG10992""]"	PM0-45649	"[""TERM_WC-2153""]"
TU0-42171	tdcR	3265212	3265622	+	"[""EG10992""]"	PM0-45650	"[""TERM_WC-2157""]"
TU0-42172	tdcR	3265250	3265622	+	"[""EG10992""]"	PM0-45651	"[""TERM_WC-2155""]"
TU0-42173	tdcR	3265276	3265622	+	"[""EG10992""]"	PM0-45652	"[""TERM_WC-2156""]"
TU0-42174	yraH	3285427	3286034	+	"[""G7637""]"	PM0-45655	"[""TERM_WC-4003""]"
TU0-42175	yraH	3285313	3286034	+	"[""G7637""]"	PM0-45656	"[""TERM_WC-3999""]"
TU0-42176	yraH	3285386	3286034	+	"[""G7637""]"	PM0-45657	"[""TERM_WC-4001""]"
TU0-42177	yraH	3285298	3286034	+	"[""G7637""]"	PM0-45658	"[""TERM_WC-3996""]"
TU0-42178	yraH	3285423	3286034	+	"[""G7637""]"	PM0-45659	"[""TERM_WC-4002""]"
TU0-42179	yraH	3285384	3286034	+	"[""G7637""]"	PM0-45660	"[""TERM_WC-4000""]"
TU0-42180	yraH	3285300	3286034	+	"[""G7637""]"	PM0-45661	"[""TERM_WC-3998""]"
TU0-42181	rsmI	3290495	3291575	-	"[""G7641""]"	PM0-45663	"[""TERM_WC-1966""]"
TU0-42182	yraQ	3295118	3296229	-	"[""G7645""]"	PM0-45666	"[""TERM_WC-4011""]"
TU0-42183	yraR	3296231	3297034	-	"[""G7646""]"	PM0-45667	"[""TERM_WC-4014""]"
TU0-42184	yraR	3296231	3296945	-	"[""G7646""]"	PM0-45668	"[""TERM_WC-4012""]"
TU0-42185	yhbUV	3299459	3301391	+	"[""G7653"", ""G7652""]"	PM0-45671	"[""TERM_WC-3391""]"
TU0-42186	yhbUV	3299301	3301391	+	"[""G7653"", ""G7652""]"	PM0-45672	"[""TERM_WC-3390""]"
TU0-42187	ftsH	3322964	3325124	-	"[""EG11506""]"	PM0-45676	"[""TERM59""]"
TU0-42188	ftsH	3322964	3325000	-	"[""EG11506""]"	PM0-45677	"[""TERM59""]"
TU0-42189	rpmA	3330882	3331247	-	"[""EG50002""]"	PM0-45679	"[""TERM_WC-1910""]"
TU0-42190	sfsB	3332877	3333211	+	"[""EG10656""]"	PM0-45681	"[""TERM_WC-2050""]"
TU0-42191	ibaG	3334569	3335005	-	"[""G7657""]"	PM0-45682	"[""TERM_WC-980""]"
TU0-42192	ibaG	3334569	3334976	-	"[""G7657""]"	PM0-45683	"[""TERM_WC-981""]"
TU0-42193	mtgA	3347101	3347853	-	"[""G7668""]"	PM0-45684	"[""TERM_WC-1389""]"
TU0-42194	yhcC	3351141	3352257	-	"[""G7669""]"	PM0-45686	"[""TERM_WC-3401""]"
TU0-42195	yhcAD-ychE_1	3360116	3363688	+	"[""G7670"", ""G7671"", ""EG11515""]"	PM0-45688	"[""TERM_WC-3398""]"
TU0-42196	yhcAD-ychE_1	3360000	3363688	+	"[""G7671"", ""G7670"", ""EG11515""]"	PM0-45689	"[""TERM_WC-3396""]"
TU0-42197	yhcF	3364742	3365666	+	"[""G7673""]"	PM0-45690	"[""TERM_WC-3402""]"
TU0-42198	yhcF	3364865	3365666	+	"[""G7673""]"	PM0-45691	"[""TERM_WC-3404""]"
TU0-42199	yhcF	3364911	3365666	+	"[""G7673""]"	PM0-45692	"[""TERM_WC-3403""]"
TU0-42200	yhcH	3367034	3367584	-	"[""G7675""]"	PM0-45693	"[""TERM_WC-3406""]"
TU0-42201	nanR	3371718	3372698	-	"[""G7678""]"	PM0-45695	"[""TERM_WC-1429""]"
TU0-42202	rpsI	3375778	3376312	-	"[""EG10908""]"	PM0-45696	"[""TERM0641""]"
TU0-42203	yhcM	3376890	3378141	-	"[""G7680""]"	PM0-45698	"[""TERM_WC-3408""]"
TU0-42204	yhcN	3383503	3383825	+	"[""G7683""]"	PM0-45700	"[""TERM_WC-3409""]"
TU0-42205	yhcO	3383877	3384325	-	"[""G7684""]"	PM0-45702	"[""TERM_WC-3411""]"
TU0-42206	aaeB	3384241	3386285	-	"[""G7685""]"	PM0-45703	"[""TERM_WC-2""]"
TU0-42207	aaeB	3384241	3386258	-	"[""G7685""]"	PM0-45704	"[""TERM_WC-0""]"
TU0-42208	aaeB	3384241	3386280	-	"[""G7685""]"	PM0-45705	"[""TERM_WC-1""]"
TU0-42209	aaeR	3387499	3388473	+	"[""G7688""]"	PM0-45706	"[""TERM_WC-3""]"
TU0-4221	bamD	2734028	2734907	+	"[""G7352""]"	PM0-4461	"[""TERM_WC-192""]"
TU0-42210	aaeR	3387483	3388473	+	"[""G7688""]"	PM0-45707	"[""TERM_WC-7""]"
TU0-42211	aaeR	3387405	3388473	+	"[""G7688""]"	PM0-45708	"[""TERM_WC-5""]"
TU0-42212	aaeR	3387403	3388473	+	"[""G7688""]"	PM0-45709	"[""TERM_WC-4""]"
TU0-42213	tldD	3388603	3390206	-	"[""G7689""]"	PM0-45711	"[""TERM_WC-2188""]"
TU0-42214	mreD	3396407	3397105	-	"[""EG10610""]"	PM0-45712	"[""TERM_WC-1376""]"
TU0-42215	yhdH	3401468	3402482	+	"[""EG11315""]"	PM0-45715	"[""TERM_WC-3414""]"
TU0-42216	envR	3410823	3411509	-	"[""EG11741""]"	PM0-45719	"[""TERM_WC-573""]"
TU0-42217	envR	3410823	3411624	-	"[""EG11741""]"	PM0-45720	"[""TERM_WC-572""]"
TU0-42218	envR	3410823	3411623	-	"[""EG11741""]"	PM0-45721	"[""TERM_WC-576""]"
TU0-42219	envR	3410823	3411655	-	"[""EG11741""]"	PM0-45722	"[""TERM_WC-574""]"
TU0-4222	rseP	196470	197900	+	"[""EG12436""]"	PM0-4462	"[""TERM_WC-1952""]"
TU0-42220	envR	3410823	3411643	-	"[""EG11741""]"	PM0-45723	"[""TERM_WC-577""]"
TU0-42221	thrV-rrfF	3421443	3421729	-	"[""EG30103"", ""EG30091""]"	PM0-45725	"[""TERM_WC-2178""]"
TU0-42222	yrdB	3427786	3428084	-	"[""G7697""]"	PM0-45726	"[""TERM_WC-4021""]"
TU0-42223	yrdB	3427786	3428110	-	"[""G7697""]"	PM0-45727	"[""TERM_WC-4020""]"
TU0-42224	zntR	3436725	3437190	-	"[""EG11969""]"	PM0-45730	"[""TERM_WC-4063""]"
TU0-42225	bfr	3464269	3464771	-	"[""EG10113""]"	PM0-45731	"[""TERM_WC-213""]"
TU0-42226	tusB	3472698	3473131	-	"[""G7712""]"	PM0-45732	"[""TERM_WC-2258""]"
TU0-42227	slyD	3475927	3476721	-	"[""EG11663""]"	PM0-45735	"[""TERM_WC-2071""]"
TU0-42228	slyD	3475927	3476550	-	"[""EG11663""]"	PM0-45736	"[""TERM_WC-2073""]"
TU0-42229	yheV	3476612	3477007	-	"[""G0-10466""]"	PM0-45737	"[""TERM_WC-3424""]"
TU0-42230	yhfL	3497333	3497639	+	"[""G7722""]"	PM0-45739	"[""TERM_WC-3432""]"
TU0-42231	yhfL	3497435	3497639	+	"[""G7722""]"	PM0-45740	"[""TERM_WC-3430""]"
TU0-42232	yhfL	3497455	3497639	+	"[""G7722""]"	PM0-45741	"[""TERM_WC-3429""]"
TU0-42233	frlABCDR	3497857	3502807	+	"[""G7723"", ""G7724"", ""G7726"", ""G7727"", ""EG12908""]"	PM0-45743	"[""TERM_WC-688""]"
TU0-42234	frlABCDR	3497781	3502807	+	"[""G7727"", ""G7726"", ""G7724"", ""G7723"", ""EG12908""]"	PM0-45744	"[""TERM_WC-687""]"
TU0-42235	yhfY	3509080	3509639	-	"[""G7734""]"	PM0-45745	"[""TERM_WC-3435""]"
TU0-42236	yhfY	3509080	3509644	-	"[""G7734""]"	PM0-45746	"[""TERM_WC-3434""]"
TU0-42237	nudE	3523609	3524268	-	"[""G7740""]"	PM0-45748	"[""TERM_WC-1487""]"
TU0-42238	nudE	3523609	3524265	-	"[""G7740""]"	PM0-45749	"[""TERM_WC-1488""]"
TU0-42239	nudE	3523609	3524351	-	"[""G7740""]"	PM0-45750	"[""TERM_WC-1486""]"
TU0-42240	yrfF	3524447	3526628	+	"[""G7741""]"	PM0-45752	"[""TERM_WC-4026""]"
TU0-42241	yrfF	3524341	3526628	+	"[""G7741""]"	PM0-45753	"[""TERM_WC-4025""]"
TU0-42242	yrfF	3524425	3526628	+	"[""G7741""]"	PM0-45754	"[""TERM_WC-4024""]"
TU0-42243	hslO	3527694	3528676	+	"[""G7744""]"	PM0-45756	"[""TERM_WC-948""]"
TU0-42244	yhgE	3528735	3530507	-	"[""G7745""]"	PM0-45758	"[""TERM_WC-3440""]"
TU0-42245	yhgE	3528735	3530560	-	"[""G7745""]"	PM0-45759	"[""TERM_WC-3439""]"
TU0-42246	greB	3534766	3535312	+	"[""EG11578""]"	PM0-45761	"[""TERM_WC-849""]"
TU0-42247	rtcA	3553853	3554902	-	"[""G7750""]"	PM0-45764	"[""TERM_WC-1975""]"
TU0-42248	rtcA	3553853	3555024	-	"[""G7750""]"	PM0-45765	"[""TERM_WC-1974""]"
TU0-42249	rtcA	3553853	3554970	-	"[""G7750""]"	PM0-45766	"[""TERM_WC-1976""]"
TU0-42250	glgP	3562155	3564796	-	"[""EG10380""]"	PM0-45767	"[""TERM_WC-786""]"
TU0-42251	glgXCAP	3562155	3569442	-	"[""EG10379"", ""EG10377"", ""EG10380"", ""EG10381""]"	PM0-45768	"[""TERM_WC-787""]"
TU0-42252	gntU	3573711	3575108	-	"[""EG12631""]"	PM0-45769	"[""TERM0382""]"
TU0-42253	yhhX	3577789	3579039	-	"[""G7757""]"	PM0-45771	"[""TERM_WC-3457""]"
TU0-42254	yhhZ-yrhA-insA-6B-6-insAB-6	3579864	3582205	+	"[""G7760"", ""G0-10540"", ""G7761"", ""G7759""]"	PM0-45773	"[""TERM_WC-3461""]"
TU0-42255	yrhB	3582743	3583068	+	"[""G7763""]"	PM0-45775	"[""TERM_WC-4028""]"
TU0-42256	yhhA	3584752	3585408	+	"[""EG11184""]"	PM0-45777	"[""TERM_WC-3445""]"
TU0-42257	ugpQ	3585391	3586323	-	"[""EG11050""]"	PM0-45778	"[""TERM_WC-2284""]"
TU0-42258	panZ	3595981	3596392	+	"[""EG12211""]"	PM0-45780	"[""TERM_WC-1546""]"
TU0-42259	ftsX	3599049	3600275	-	"[""EG10345""]"	PM0-45781	"[""TERM_WC-720""]"
TU0-42260	ftsX	3599049	3600279	-	"[""EG10345""]"	PM0-45782	"[""TERM_WC-721""]"
TU0-42261	rsmD-yhhL	3602320	3603273	+	"[""EG12212"", ""EG10343""]"	PM0-45784	"[""TERM_WC-1961""]"
TU0-42262	rsmD-yhhL	3602338	3603273	+	"[""EG12212"", ""EG10343""]"	PM0-45785	"[""TERM_WC-1960""]"
TU0-42263	yhhM	3603272	3603657	-	"[""EG12213""]"	PM0-45787	"[""TERM_WC-3450""]"
TU0-42264	yhhN	3603721	3604402	+	"[""EG12214""]"	PM0-45789	"[""TERM_WC-3451""]"
TU0-42265	dcrB	3607803	3608537	+	"[""G7767""]"	PM0-45793	"[""TERM_WC-432""]"
TU0-42266	dcrB	3607953	3608537	+	"[""G7767""]"	PM0-45794	"[""TERM_WC-430""]"
TU0-42267	dcrB	3607936	3608537	+	"[""G7767""]"	PM0-45795	"[""TERM_WC-431""]"
TU0-42268	rhsB	3617201	3621452	+	"[""EG10847""]"	PM0-45798	"[""TERM_WC-1842""]"
TU0-42269	rhsB	3617067	3621452	+	"[""EG10847""]"	PM0-45799	"[""TERM_WC-1845""]"
TU0-42270	rhsB	3617136	3621452	+	"[""EG10847""]"	PM0-45800	"[""TERM_WC-1846""]"
TU0-42271	rhsB	3617026	3621452	+	"[""EG10847""]"	PM0-45801	"[""TERM_WC-1843""]"
TU0-42272	rhsB	3617120	3621452	+	"[""EG10847""]"	PM0-45802	"[""TERM_WC-1841""]"
TU0-42273	yhhJ	3623700	3624871	-	"[""EG11767""]"	PM0-45804	"[""TERM_WC-3448""]"
