"Gene"	"M9 Glucose minus AAs"	"N-limited Glucose minus AAs"	"M9 Glucose minus AAs"	"M9 Glycerol plus AAs"	"P-limited Glucose plus AAs"
"G0-10531"	7.21293333333	6.0441	7.21293333333	6.6449	11.0407333333
"G0-10535"	36.3979666667	48.0795	36.3979666667	29.3150333333	51.7792
"G0-10536"	41.5610333333	60.0478333333	41.5610333333	35.2612	57.5175666667
"G0-10537"	19.2868666667	20.4299333333	19.2868666667	12.0526666667	18.2026
"G0-10538"	20.8272333333	20.0033666667	20.8272333333	13.3673	18.2324666667
"G0-10539"	35.6741333333	48.327	35.6741333333	30.6761	50.5177666667
"G0-10540"	35.0484333333	46.7985666667	35.0484333333	32.2196666667	52.5984
"G0-10541"	9.80543333333	7.96186666667	9.80543333333	9.173	16.2994333333
"G0-10542"	9.71146666667	7.70546666667	9.71146666667	8.63776666667	16.7560333333
"G0-10543"	9.15126666667	8.11813333333	9.15126666667	8.7475	16.6464
"G0-10544"	9.58396666667	7.76966666667	9.58396666667	8.01886666667	16.1104666667
"G0-10545"	10.4637	8.32783333333	10.4637	8.96926666667	16.5398333333
"G0-10546"	9.9007	7.98953333333	9.9007	9.0586	16.3197666667
"G0-10550"	2.00276666667	2.1565	2.00276666667	1.82433333333	2.05953333333
"G0-10554"	0.846666666667	1.18093333333	0.846666666667	1.85116666667	1.45016666667
"G0-10555"	1.2133	1.36716666667	1.2133	1.74923333333	1.13136666667
"G0-10556"	5.17203333333	6.71713333333	5.17203333333	6.10663333333	11.0595
"G0-10557"	4.7408	9.00983333333	4.7408	5.30376666667	21.4315666667
"G0-10558"	6.64073333333	20.4235	6.64073333333	24.2448333333	96.7772666667
"G0-10559"	0.148733333333	0.666966666667	0.148733333333	0.923433333333	0.344933333333
"G0-10560"	57.6845666667	44.2454	57.6845666667	35.7356666667	35.3346666667
"G0-10561"	22.8267	39.5208	22.8267	40.8007666667	57.5689666667
"G0-10562"	252.463066667	316.4916	252.463066667	319.756766667	413.5138
"G0-10563"	2.02383333333	1.22906666667	2.02383333333	1.15453333333	1.14106666667
"G0-10564"	7.23243333333	3.5405	7.23243333333	5.4464	4.4126
"G0-10565"	2.2199	1.80303333333	2.2199	1.37556666667	1.2763
"G0-10567"	6.48096666667	5.0707	6.48096666667	4.81843333333	5.98946666667
"G0-10569"	9.13043333333	5.08383333333	9.13043333333	5.51226666667	11.3437666667
"G0-10570"	39.6104333333	21.2656666667	39.6104333333	16.9911666667	32.2562666667
"G0-10574"	0.0	0.0	0.0	0.0	0.0
"G0-10580"	1353.94406667	1507.64996667	1353.94406667	942.4979	926.132833333
"G0-10583"	0.246266666667	0.6832	0.246266666667	0.450466666667	0.196233333333
"G0-10584"	4.53656666667	0.496433333333	4.53656666667	2.0766	1.84656666667
"G0-10585"	16.7997	4.284	16.7997	4.02006666667	3.0701
"G0-10586"	0.0867	0.0970666666667	0.0867	0.423433333333	0.230133333333
"G0-10587"	36.3223333333	30.3550666667	36.3223333333	21.0002	39.6545666667
"G0-10588"	18.2712	17.4481	18.2712	20.1238666667	142.122766667
"G0-10589"	5.96456666667	3.94033333333	5.96456666667	1.32033333333	1.15316666667
"G0-10590"	2.89436666667	2.2609	2.89436666667	1.80406666667	4.09136666667
"G0-10591"	136.030633333	142.892133333	136.030633333	195.768	140.420733333
"G0-10592"	0.0	0.0	0.0	0.0	0.0
"G0-10593"	5.86376666667	5.14803333333	5.86376666667	5.55133333333	10.9843
"G0-10594"	125.467766667	122.307966667	125.467766667	110.148566667	155.356066667
"G0-10595"	0.619633333333	1.11803333333	0.619633333333	1.30336666667	1.69093333333
"G0-10596"	1.0022	0.962566666667	1.0022	1.97233333333	1.63613333333
"G0-10597"	28.2229666667	41.1307666667	28.2229666667	25.8282333333	29.2327666667
"G0-10598"	0.0	0.0	0.0	0.0	0.0
"G0-10600"	0.0	0.0	0.0	0.0	0.0
"G0-10601"	17.8368666667	12.8712666667	17.8368666667	12.0346333333	8.98883333333
"G0-10602"	0.0	0.0	0.0	0.0	0.0
"G0-10603"	0.105833333333	1.43593333333	0.105833333333	0.585066666667	0.469733333333
"G0-10604"	0.0	0.0	0.0	0.0	0.0
"G0-10605"	1.21553333333	0.895166666667	1.21553333333	0.9287	0.6697
"G0-10606"	2.987	4.4907	2.987	2.67883333333	15.3331
"G0-10607"	0.785666666667	1.5148	0.785666666667	0.2977	0.119433333333
"G0-10608"	0.138933333333	0.4075	0.138933333333	0.664866666667	0.765633333333
"G0-10609"	0.0	0.0	0.0	0.0	0.0
"G0-10610"	0.0	0.0	0.0	0.0	0.0
"G0-10614"	3.94343333333	3.15896666667	3.94343333333	3.40843333333	2.62296666667
"G0-10615"	1.91646666667	1.388	1.91646666667	1.78913333333	1.80636666667
"G0-10616"	2.10466666667	1.9163	2.10466666667	2.35776666667	3.20433333333
"G0-10617"	0.0	0.0	0.0	0.0	0.0
"G0-10624"	2.7997	1.8516	2.7997	1.8723	1.36093333333
"G0-10629"	0.0	0.0	0.0	0.0	0.0
"G0-10630"	0.0	0.0	0.0	0.0	0.0
"G0-10631"	0.0	0.0	0.0	0.0	0.0
"G0-10632"	0.0	0.0	0.0	0.0	0.0
"G0-10633"	0.0	0.0	0.0	0.0	0.0
"G0-10634"	0.0657666666667	0.302433333333	0.0657666666667	0.0	0.495433333333
"G0-10641"	208.064433333	458.8471	208.064433333	165.212066667	52.4294333333
"G0-10642"	13.9341666667	14.2273333333	13.9341666667	7.42166666667	16.2303
"G0-10643"	75.7525333333	158.2148	75.7525333333	45.0922666667	15.8216333333
"G0-10644"	0.0807	0.2419	0.0807	0.0682333333333	0.158066666667
"G0-10645"	1.0893	1.2676	1.0893	5.15273333333	6.20963333333
"G0-10646"	0.0	0.0	0.0	0.0	0.0
"G0-10647"	7.00403333333	18.9021	7.00403333333	14.1945666667	6.6594
"G0-10648"	11.0548333333	23.4002666667	11.0548333333	11.5285333333	46.5392333333
"G0-10649"	55.2246333333	113.0545	55.2246333333	48.5853	47.0563666667
"G0-10650"	0.900666666667	2.119	0.900666666667	2.30843333333	0.8164
"G0-10651"	594.538066667	574.886566667	594.538066667	93.6052666667	442.442733333
"G0-10652"	9.0843	18.9816	9.0843	16.3675	199.216366667
"G0-10653"	0.0	0.0	0.0	0.0	0.0
"G0-10654"	1.15896666667	1.58293333333	1.15896666667	18.2110666667	0.5137
"G0-10655"	0.974333333333	0.0605	0.974333333333	0.583266666667	0.358833333333
"G0-10656"	1.17483333333	2.47603333333	1.17483333333	2.64536666667	3.03206666667
"G0-10657"	207.8412	391.577033333	207.8412	336.6732	186.469433333
"G0-10671"	0.0	0.0	0.0	0.0	0.0
"G0-10677"	0.0	0.0	0.0	0.0	0.0
"G0-10682"	1.03616666667	2.94326666667	1.03616666667	3.7003	5.7512
"G0-10689"	277.923433333	329.078233333	277.923433333	343.668366667	145.258466667
"G0-10694"	0.0	0.0	0.0	0.0	0.0
"G0-10695"	0.0	0.0	0.0	0.0	0.0
"G0-10696"	0.0	0.0	0.0	0.0	0.0
"G0-10697"	0.0	0.0	0.0	0.0	0.0
"G0-10698"	0.0	0.0	0.0	0.0	0.0
"G0-10699"	0.0	0.0	0.0	0.0	0.0
"G0-10700"	0.0	0.0	0.0	0.0	0.0
"G0-10701"	0.0	0.0	0.0	0.0	0.0
"G0-10702"	0.0	0.0	0.0	0.0	0.0
"G0-10703"	0.0	0.0	0.0	0.0	0.0
"G0-10704"	0.0	0.0	0.0	0.0	0.0
"G0-10705"	0.0	0.0	0.0	0.0	0.0
"G0-10706"	0.0	0.0	0.0	0.0	0.0
"G0-10707"	80.6227333333	75.7090333333	80.6227333333	43.6663	196.374466667
"G0-10715"	0.0	0.0	0.0	0.0	0.0
"G0-10716"	0.766466666667	2.7644	0.766466666667	6.7761	1.08256666667
"G0-10737"	0.0	0.0	0.0	0.0	0.0
"G0-10738"	0.0	0.0	0.0	0.0	0.0
"G0-10751"	0.0	0.0	0.0	0.0	0.0
"G0-10752"	0.0	0.0	0.0	0.0	0.0
"G0-16600"	0.0	0.0	0.0	0.0	0.0
"G0-16601"	0.0	0.0	0.0	0.0	0.0
"G0-41"	58.5685	89.4005333333	58.5685	47.808	65.2545666667
"G0-8601"	4.61203333333	7.13703333333	4.61203333333	9.1009	12.0768333333
"G0-8785"	0.0	0.0	0.0	0.0	0.0
"G0-8861"	0.0	0.0	0.0	0.0	0.0
"G0-8862"	0.0	0.0	0.0	0.0	0.0
"G0-8863"	0.0	0.0	0.0	0.0	0.0
"G0-8865"	0.0	0.0	0.0	0.0	0.0
"G0-8866"	0.0	0.0	0.0	0.0	0.0
"G0-8867"	0.0	0.0	0.0	0.0	0.0
"G0-8868"	0.0	0.0	0.0	0.0	0.0
"G0-8869"	12.2302333333	23.2129666667	12.2302333333	15.492	7.7543
"G0-8870"	0.0	0.0	0.0	0.0	0.0
"G0-8871"	0.0	0.0	0.0	0.0	0.0
"G0-8872"	0.0	0.0	0.0	0.0	0.0
"G0-8873"	0.0	0.0	0.0	0.0	0.0
"G0-8874"	0.0	0.0	0.0	0.0	0.0
"G0-8875"	0.0	0.0	0.0	0.0	0.0
"G0-8876"	0.0	0.0	0.0	0.0	0.0
"G0-8878"	0.0	0.0	0.0	0.0	0.0
"G0-8879"	0.0	0.0	0.0	0.0	0.0
"G0-8880"	0.0	0.0	0.0	0.0	0.0
"G0-8881"	0.0	0.0	0.0	0.0	0.0
"G0-8882"	0.0	0.0	0.0	0.0	0.0
"G0-8883"	0.0	0.0	0.0	0.0	0.0
"G0-8884"	0.0	0.0	0.0	0.0	0.0
"G0-8885"	0.0	0.0	0.0	0.0	0.0
"G0-8886"	0.0	0.0	0.0	0.0	0.0
"G0-8887"	33.3489	50.7529333333	33.3489	74.8401	174.9766
"G0-8888"	416.311066667	111.514833333	416.311066667	390.2975	139.9959
"G0-8891"	102.486	80.2574333333	102.486	95.8779666667	144.5748
"G0-8892"	404.4567	151.8826	404.4567	691.465233333	134.146133333
"G0-8893"	0.0	0.0	0.0	0.0	0.0
"G0-8894"	0.0	0.0	0.0	0.0	0.0
"G0-8895"	0.0	0.0	0.0	0.0	0.0
"G0-8896"	0.0	0.0	0.0	0.0	0.0
"G0-8897"	0.0	0.0	0.0	0.0	0.0
"G0-8898"	0.0	0.0	0.0	0.0	0.0
"G0-8899"	0.0	0.0	0.0	0.0	0.0
"G0-8900"	0.0	0.0	0.0	0.0	0.0
"G0-8901"	0.0	0.0	0.0	0.0	0.0
"G0-8902"	0.0	0.0	0.0	0.0	0.0
"G0-8903"	0.0	0.0	0.0	0.0	0.0
"G0-8904"	0.0	0.0	0.0	0.0	0.0
"G0-8905"	0.0	0.0	0.0	0.0	0.0
"G0-8906"	0.0	0.0	0.0	0.0	0.0
"G0-8907"	0.0	0.0	0.0	0.0	0.0
"G0-8908"	0.0	0.0	0.0	0.0	0.0
"G0-8910"	0.0	0.0	0.0	0.0	0.0
"G0-8911"	0.0	0.0	0.0	0.0	0.0
"G0-8912"	0.0	0.0	0.0	0.0	0.0
"G0-8913"	0.0	0.0	0.0	0.0	0.0
"G0-8914"	0.0	0.0	0.0	0.0	0.0
"G0-9041"	20.4179333333	30.9058	20.4179333333	27.9296333333	53.3002666667
"G0-9042"	0.0	0.0	0.0	0.0	0.0
"G0-9081"	0.133866666667	0.2833	0.133866666667	1.3701	1.38886666667
"G0-9121"	72.3931333333	67.4286	72.3931333333	65.4217333333	100.8384
"G0-9381"	0.0	0.0	0.0	0.0	0.0
"G0-9382"	0.0	0.0	0.0	0.0	0.0
"G0-9383"	0.0	0.0	0.0	0.0	0.0
"G0-9384"	0.0	0.0	0.0	0.0	0.0
"G0-9385"	0.0	0.0	0.0	0.0	0.0
"G0-9387"	0.0	0.0	0.0	0.0	0.0
"G0-9388"	0.0	0.0	0.0	0.0	0.0
"G0-9461"	86.6221	101.768033333	86.6221	85.4781666667	146.908833333
"G0-9541"	11.3645333333	11.419	11.3645333333	9.34533333333	23.2565
"G0-9561"	94.1102666667	80.5884666667	94.1102666667	69.4073	39.9503666667
"G0-9562"	49.9228	205.730433333	49.9228	211.6963	1412.87143333
"G0-9563"	9.35873333333	5.5497	9.35873333333	3.86373333333	7.84223333333
"G0-9581"	0.0	0.0	0.0	0.0	0.0
"G0-9582"	3.37606666667	2.6831	3.37606666667	4.58566666667	6.6795
"G0-9602"	30.9654	46.3978666667	30.9654	41.6775333333	47.2239666667
"G0-9603"	0.0	0.0	0.0	0.0	0.0
"G0-9605"	1.53356666667	1.78123333333	1.53356666667	3.15843333333	6.60563333333
"G0-9606"	0.0	0.0	0.0	0.0	0.0
"G0-9607"	31.8325666667	42.2024	31.8325666667	40.2603666667	47.4335
"G0-9608"	0.0	0.0	0.0	0.0	0.0
"G0-9609"	0.0	0.0	0.0	0.0	0.0
"G0-9610"	21.9360333333	42.6345	21.9360333333	139.010866667	54.3533666667
"G0-9611"	0.0	0.0	0.0	0.0	0.0
"G0-9613"	12.0354666667	11.8147333333	12.0354666667	2.44263333333	2.58726666667
"G0-9621"	121.279933333	73.8798	121.279933333	83.2197666667	64.6674
"G0-9662"	365.863666667	140.0137	365.863666667	153.269333333	96.9390333333
"G0-9941"	0.0	0.0	0.0	0.0	0.0
"G0-9961"	58.5767	99.9113	58.5767	138.4392	143.7068
"G0-9962"	27.5079333333	53.5485666667	27.5079333333	83.2506	92.3338666667
"G0-9981"	186.454566667	231.644333333	186.454566667	219.743466667	301.891733333
"G1"	810.7703	663.941666667	810.7703	685.4235	1747.63653333
"G198"	58.6994333333	44.3502333333	58.6994333333	38.468	64.1136666667
"G2000"	13.8734333333	15.8916	13.8734333333	12.3371	19.9866333333
"G2001"	15.8980666667	18.4466333333	15.8980666667	18.4900333333	26.4023
"G2002"	24.0020666667	30.8875666667	24.0020666667	29.4127333333	39.4402666667
"G357"	376.945266667	236.746366667	376.945266667	533.171266667	14.6053333333
"G358"	1842.9134	1172.91946667	1842.9134	2444.51983333	42.1793
"G359"	1343.61136667	972.186233333	1343.61136667	2016.22416667	41.1253666667
"G36"	1.4332	3.0588	1.4332	4.24623333333	1.4557
"G360"	1614.1331	1242.14196667	1614.1331	2436.6033	52.5361666667
"G361"	1416.30733333	1287.52043333	1416.30733333	2253.07676667	55.1705666667
"G362"	514.777033333	514.873066667	514.777033333	805.2215	25.0249666667
"G363"	611.955766667	640.288733333	611.955766667	1001.2712	35.4576333333
"G364"	205.793433333	246.6336	205.793433333	320.955633333	15.4354666667
"G365"	149.9035	194.677233333	149.9035	218.176733333	8.53353333333
"G366"	126.554933333	165.361833333	126.554933333	173.799033333	7.3966
"G369"	732.060433333	615.6801	732.060433333	1040.25046667	303.719433333
"G370"	47.4942666667	63.1974	47.4942666667	94.7692666667	6.34353333333
"G372"	191.8984	123.238733333	191.8984	233.594566667	445.449366667
"G377"	110.7582	131.094666667	110.7582	143.761666667	4.44623333333
"G378"	176.6441	173.989433333	176.6441	217.891166667	5.57273333333
"G379"	162.019266667	177.534666667	162.019266667	213.913866667	7.22013333333
"G436"	1.19606666667	1.95	1.19606666667	11.0135666667	3.05513333333
"G495"	72.1643333333	54.6456	72.1643333333	66.9659666667	82.8479333333
"G58"	38.0490333333	43.5355	38.0490333333	38.2759	52.8126666667
"G592"	28.6554666667	8.11186666667	28.6554666667	12.9177	187.1322
"G6081"	57.6914666667	66.5338	57.6914666667	22.5065	23.8018333333
"G6082"	1.954	1.64033333333	1.954	1.6035	3.16843333333
"G6083"	32.8266333333	38.4571666667	32.8266333333	31.4257333333	38.2839333333
"G6084"	5.60256666667	7.80593333333	5.60256666667	5.5555	7.14003333333
"G6085"	37.062	55.928	37.062	35.8983	60.9296666667
"G6086"	17.4684666667	11.6181	17.4684666667	9.72416666667	14.2566
"G6087"	19.6176666667	11.6509333333	19.6176666667	9.77266666667	39.7726
"G6088"	60.8689333333	24.6334333333	60.8689333333	4.79226666667	3.7152
"G6089"	42.1430333333	45.336	42.1430333333	33.2729333333	43.6999333333
"G6090"	15.9707	13.5859333333	15.9707	11.4746	16.5045
"G6091"	11.6872666667	14.5770666667	11.6872666667	7.55333333333	16.6769333333
"G6092"	83.7653666667	174.1204	83.7653666667	99.4349666667	72.1359333333
"G6093"	297.883033333	307.230533333	297.883033333	276.996733333	245.365533333
"G6094"	7.8519	14.5062666667	7.8519	12.3551	74.7713333333
"G6095"	23.5724	32.6476666667	23.5724	29.5916666667	87.4926
"G6096"	21.1961666667	24.9971	21.1961666667	23.2437666667	34.4909
"G6097"	120.364766667	79.6899666667	120.364766667	134.278933333	255.154733333
"G6098"	44.5692333333	38.9499	44.5692333333	35.2517666667	43.5049666667
"G6099"	55.7524333333	68.2267333333	55.7524333333	74.7010666667	78.5680333333
"G6100"	47.0979333333	34.4158333333	47.0979333333	36.3156	39.1178666667
"G6101"	2.21336666667	2.66633333333	2.21336666667	1.90806666667	1.27573333333
"G6102"	1.02733333333	0.905966666667	1.02733333333	0.826766666667	0.477733333333
"G6103"	35.3705	23.5507666667	35.3705	27.5178666667	51.1511333333
"G6104"	66.3820666667	106.973933333	66.3820666667	84.9654	290.9173
"G6105"	3.6115	13.4687	3.6115	20.2164666667	20.9936333333
"G6106"	188.712233333	158.723366667	188.712233333	220.7978	242.4674
"G6107"	89.5942333333	78.9431666667	89.5942333333	79.6056	119.5562
"G6108"	75.0270333333	169.185133333	75.0270333333	132.278566667	113.5057
"G6109"	68.7507	80.0671666667	68.7507	38.5806333333	72.0199
"G6110"	235.8683	248.419066667	235.8683	144.0233	291.0863
"G6111"	3.94053333333	3.42836666667	3.94053333333	2.41453333333	6.36183333333
"G6112"	12.2367333333	10.3121333333	12.2367333333	12.2382666667	12.6579333333
"G6113"	1.58323333333	1.8408	1.58323333333	1.95356666667	2.64806666667
"G6114"	1.27496666667	1.32736666667	1.27496666667	1.2196	2.37813333333
"G6115"	13.5719333333	10.6677	13.5719333333	9.20296666667	17.575
"G6116"	25.7937	21.1286333333	25.7937	15.6885666667	32.6434333333
"G6117"	16.7972333333	12.5134666667	16.7972333333	9.24463333333	16.6138
"G6118"	5.78233333333	5.53353333333	5.78233333333	4.27676666667	5.10663333333
"G6119"	1.46586666667	1.33676666667	1.46586666667	0.522633333333	0.7636
"G6120"	12.0017	10.6367	12.0017	9.4975	10.6166666667
"G6121"	7.1101	7.44163333333	7.1101	5.7572	5.92236666667
"G6122"	2.6424	2.9251	2.6424	2.41686666667	3.39216666667
"G6123"	24.5018666667	28.2108333333	24.5018666667	19.4434	23.6271333333
"G6124"	7.68826666667	9.2786	7.68826666667	9.07773333333	15.8371666667
"G6125"	80.8908333333	77.1194666667	80.8908333333	212.391233333	71.5703
"G6126"	22.9168333333	20.7273	22.9168333333	48.5009	11.9538
"G6127"	5.81603333333	6.67323333333	5.81603333333	5.6056	7.63416666667
"G6128"	7.38486666667	8.73766666667	7.38486666667	11.6875666667	14.1447333333
"G6129"	8.29193333333	10.6798	8.29193333333	8.09196666667	11.1325
"G6130"	19.6564	12.8960333333	19.6564	11.6703333333	17.5894
"G6131"	40.2587333333	30.8877	40.2587333333	23.7857666667	26.8396
"G6132"	21.7741666667	27.1184333333	21.7741666667	22.0702666667	40.4698333333
"G6133"	8.67266666667	11.8418333333	8.67266666667	11.9001	21.4401
"G6134"	141.872033333	170.883666667	141.872033333	216.540933333	217.710133333
"G6135"	2.42546666667	6.06756666667	2.42546666667	3.3556	6.2616
"G6136"	13.7127333333	14.7615666667	13.7127333333	16.9584333333	15.8377
"G6137"	1.73543333333	1.94716666667	1.73543333333	1.25586666667	1.98436666667
"G6138"	16.8034	19.265	16.8034	12.9407333333	18.7238
"G6139"	13.2625666667	10.1168	13.2625666667	7.4481	8.11273333333
"G6140"	3.52263333333	2.5084	3.52263333333	21.9530666667	2.3017
"G6141"	2.18933333333	2.07043333333	2.18933333333	12.8806666667	2.26123333333
"G6142"	1.19823333333	1.9377	1.19823333333	3.52833333333	5.57186666667
"G6143"	2.3862	4.10383333333	2.3862	6.23896666667	6.70853333333
"G6144"	14.0901333333	38.5539666667	14.0901333333	24.7996333333	16.8334666667
"G6145"	18.1927666667	20.6416	18.1927666667	12.9699333333	18.8538
"G6146"	14.3525333333	9.68203333333	14.3525333333	6.6802	8.2436
"G6147"	10.7004333333	7.5573	10.7004333333	8.629	11.2857
"G6148"	8.5616	7.34303333333	8.5616	7.23323333333	10.8742333333
"G6149"	4.86636666667	2.98653333333	4.86636666667	3.4173	2.94676666667
"G6150"	1.2961	1.46146666667	1.2961	1.65726666667	1.45666666667
"G6151"	157.2552	160.5317	157.2552	210.163566667	122.281466667
"G6152"	35.4849	30.2217	35.4849	37.7893666667	32.6264333333
"G6153"	9.75623333333	8.9924	9.75623333333	6.84446666667	11.693
"G6154"	1.96696666667	2.31803333333	1.96696666667	2.2774	8.1782
"G6155"	1.5692	2.20863333333	1.5692	2.55413333333	6.61576666667
"G6156"	1.74943333333	1.733	1.74943333333	2.0237	5.19123333333
"G6157"	1.50953333333	2.76186666667	1.50953333333	1.87116666667	5.83573333333
"G6158"	99.5745333333	157.1963	99.5745333333	80.4874	556.8032
"G6159"	11.7747666667	20.4646	11.7747666667	10.923	19.5522
"G6160"	6.2913	6.06233333333	6.2913	6.5355	10.0392
"G6161"	6.50156666667	5.4835	6.50156666667	5.68073333333	9.9936
"G6162"	2.23733333333	2.23206666667	2.23733333333	2.42896666667	4.24316666667
"G6163"	1.1797	1.21933333333	1.1797	2.0626	1.6666
"G6164"	12.8737	10.4155	12.8737	13.416	11.2115666667
"G6165"	0.6983	1.58846666667	0.6983	1.6067	0.321533333333
"G6166"	10.3114333333	7.50676666667	10.3114333333	11.6273666667	14.9112333333
"G6167"	10.3798666667	7.76683333333	10.3798666667	6.6997	5.05843333333
"G6168"	11.6427666667	7.94833333333	11.6427666667	8.44026666667	14.4576666667
"G6169"	5.3865	4.53026666667	5.3865	5.4033	6.665
"G6170"	9.90986666667	8.16333333333	9.90986666667	9.75113333333	15.8178666667
"G6171"	1.2067	2.50813333333	1.2067	3.45296666667	1.9103
"G6173"	1.24933333333	2.79456666667	1.24933333333	2.66003333333	2.52486666667
"G6174"	0.971033333333	3.53613333333	0.971033333333	3.12273333333	27.5036
"G6175"	1.58816666667	2.7591	1.58816666667	5.70963333333	3.7968
"G6176"	2.98793333333	1.9613	2.98793333333	3.67206666667	2.8312
"G6177"	3.12643333333	4.67793333333	3.12643333333	6.57193333333	6.74146666667
"G6178"	3.28606666667	5.31263333333	3.28606666667	5.13026666667	5.61876666667
"G6179"	1.19756666667	2.01433333333	1.19756666667	3.129	4.28523333333
"G6180"	0.971866666667	1.08846666667	0.971866666667	0.5385	0.4299
"G6181"	15.9533666667	11.4500666667	15.9533666667	10.9825666667	8.47436666667
"G6182"	0.907833333333	0.517233333333	0.907833333333	1.20546666667	1.19356666667
"G6183"	4.7442	4.16583333333	4.7442	6.29806666667	4.90266666667
"G6184"	0.387666666667	0.539366666667	0.387666666667	0.553933333333	0.619633333333
"G6185"	0.882333333333	0.974933333333	0.882333333333	0.8749	1.77173333333
"G6186"	0.675833333333	1.0582	0.675833333333	1.56236666667	3.74036666667
"G6188"	1.35003333333	1.3793	1.35003333333	1.95156666667	2.12883333333
"G6189"	13.5221666667	13.4059	13.5221666667	17.3957333333	22.2447666667
"G6190"	11.5001666667	49.1122333333	11.5001666667	43.6642	270.552033333
"G6191"	0.1527	0.607066666667	0.1527	0.409633333333	0.5949
"G6192"	11.8298333333	4.8646	11.8298333333	8.83026666667	3.036
"G6193"	2.79566666667	1.55553333333	2.79566666667	7.799	1.96053333333
"G6194"	29.9399333333	226.0204	29.9399333333	207.4186	1529.71543333
"G6195"	0.822733333333	2.66423333333	0.822733333333	3.45546666667	12.2398666667
"G6196"	0.5289	0.609466666667	0.5289	0.641866666667	1.12693333333
"G6198"	0.7451	0.919266666667	0.7451	0.807166666667	1.4571
"G6199"	0.480433333333	0.835066666667	0.480433333333	1.1156	0.7934
"G6200"	0.915433333333	0.872166666667	0.915433333333	1.26136666667	2.05563333333
"G6201"	5.3979	28.4620333333	5.3979	33.3521333333	66.0851
"G6205"	1.69046666667	1.83533333333	1.69046666667	2.58813333333	4.05326666667
"G6206"	2.5619	3.36956666667	2.5619	3.4963	4.72776666667
"G6207"	37.3484	34.2776333333	37.3484	26.6552666667	31.8663333333
"G6208"	29.0173	20.4603666667	29.0173	20.1748333333	12.8845333333
"G6209"	56.7722	47.7371	56.7722	53.6595666667	60.8801666667
"G6210"	2.36743333333	2.23893333333	2.36743333333	3.63053333333	7.0903
"G6211"	0.3624	0.698633333333	0.3624	1.22493333333	1.04916666667
"G6212"	6.69836666667	7.34473333333	6.69836666667	7.48566666667	15.3623
"G6213"	8.81096666667	5.58503333333	8.81096666667	6.28303333333	10.5687333333
"G6214"	5.29743333333	5.71653333333	5.29743333333	6.36386666667	6.97763333333
"G6215"	2.10953333333	2.4583	2.10953333333	2.6531	5.01903333333
"G6216"	0.189933333333	0.9429	0.189933333333	0.4862	0.616033333333
"G6217"	0.603833333333	2.0381	0.603833333333	10.6339	128.157133333
"G6218"	0.795933333333	2.29296666667	0.795933333333	8.84786666667	113.348466667
"G6219"	0.7293	1.19233333333	0.7293	4.11826666667	55.6252333333
"G6221"	0.0753666666667	0.111866666667	0.0753666666667	0.993166666667	0.254266666667
"G6222"	4.93253333333	8.07786666667	4.93253333333	6.94393333333	8.35866666667
"G6223"	3.6711	4.40976666667	3.6711	4.6244	7.27716666667
"G6224"	10.0075333333	7.9978	10.0075333333	8.63793333333	15.0387
"G6225"	9.45546666667	7.9604	9.45546666667	9.21196666667	17.8959666667
"G6226"	3.16083333333	1.8812	3.16083333333	1.5102	2.0675
"G6227"	21.6221333333	25.6197	21.6221333333	28.0577333333	31.5013333333
"G6228"	11.4101	11.8694666667	11.4101	9.60476666667	34.5730333333
"G6229"	14.5428666667	15.2094666667	14.5428666667	29.8520666667	17.2989333333
"G6230"	40.0043	35.0001	40.0043	32.3378666667	32.3241
"G6231"	14.7127	14.8388666667	14.7127	16.8067	22.5509666667
"G6233"	29.5192666667	23.8440666667	29.5192666667	18.2439333333	29.9715333333
