"Object ID"	"Primary Name"	"Synonyms"
"G7437"	"ygcS"	"[ygcS, b2771, ECK2766]"
"G6569"	"comR"	"[comR, ycfQ, b1111, ECK1097]"
"EG11609"	"evgA"	"[evgA, b2369, ECK2365]"
"EG11902"	"yijE"	"[yijE, b3943, ECK3935]"
"G6355"	"ybeU"	"[ybeU, b0648, ECK0641]"
"G6384"	"abrB"	"[abrB, ybgN, b0715, ECK0704]"
"EG11822"	"puuB"	"[puuB, ycjA, ordL, b1301, ECK1296]"
"EG11230"	"melR"	"[melR, b4118, ECK4111]"
"G0-8891"	"yciY"	"[yciY, b4595, ECK4405]"
"G7583"	"insC-5"	"[insC-5, yi21-5, b3044, ECK0357]"
"G6977"	"nimT"	"[nimT, yeaN, b1791, ECK1789]"
"G7909"	"yjhU"	"[yjhU, b4295, ECK4284]"
"EG10893"	"rpoA"	"[rpoA, pez, phs, sez, b3295, ECK3282]"
"G7707"	"gspH"	"[gspH, hofH, hopH, b3329, ECK3316]"
"G0-10438"	"ybdD"	"[ybdD, b4512, ECK0592]"
"G6853"	"ynfL"	"[ynfL, b1595, ECK1590]"
"G6646"	"puuE"	"[puuE, goaG, b1302, ECK1297]"
"EG10672"	"ompR"	"[ompR, cry, kmt, ompB, b3405, ECK3392]"
"EG12329"	"hrpB"	"[hrpB, yadO, b0148, ECK0147]"
"G6723"	"insD-2"	"[insD-2, yi22-2, b1402, ECK0358]"
"G6620"	"cvrA"	"[cvrA, ycgO, b1191, ECK1179]"
"G7472"	"ygeH"	"[ygeH, b2852, ECK2850]"
"EG10525"	"lacI"	"[lacI, b0345, ECK0342]"
"G7171"	"arnF"	"[arnF, yfbJ, b2258, ECK2252]"
"EG12097"	"pgeF"	"[pgeF, yfiH, b2593, ECK2591]"
"G6153"	"yagP"	"[yagP, ykgT, b4695, b0282, ECK0281]"
"G7290"	"eutQ"	"[eutQ, ypfC, b2460, ECK2455]"
"EG10400"	"glpR"	"[glpR, b3423, ECK3409]"
"EG12005"	"yehS"	"[yehS, b2124, ECK2116]"
"G6223"	"insF-2"	"[insF-2, tra5-1, b0372, ECK0299]"
"G6142"	"yagG"	"[yagG, b0270, ECK0271]"
"EG30099"	"ssrS"	"[ssrS, ssr, b2911, ECK2906]"
"EG10254"	"ebgR"	"[ebgR, b3075, ECK3065]"
"G7704"	"gspE"	"[gspE, yheG, b3326, ECK3313]"
"EG11894"	"yeeD"	"[yeeD, b2012, ECK2006]"
"EG11432"	"yfeD"	"[yfeD, b2399, ECK2393]"
"EG10036"	"puuC"	"[puuC, aldH, b1300, ECK1295]"
"EG10070"	"argR"	"[argR, Rarg, xerA, b3237, ECK3226]"
"EG11684"	"yicH"	"[yicH, b3655, ECK3645]"
"G0-16639"	"insH21"	"[insH21, b4711, ECK4568]"
"EG12393"	"ttdT"	"[ttdT, ygjC, ygjE, b3063, ECK3053]"
"G7944"	"lgoR"	"[lgoR, yjjM, b4357, ECK4347]"
"G7826"	"dcuR"	"[dcuR, yjdG, b4124, ECK4117]"
"G6999"	"mntP"	"[mntP, yebN, b1821, ECK1819]"
"EG11291"	"loiP"	"[loiP, yggG, b2936, ECK2931]"
"EG12431"	"puuR"	"[puuR, ycjC, b1299, ECK1294]"
"G6644"	"puuA"	"[puuA, ycjK, b1297, ECK1292]"
"G7488"	"ygeV"	"[ygeV, b2869, ECK2865]"
"EG11137"	"yebC"	"[yebC, b1864, ECK1865]"
"G0-10530"	"insEF-3"	"[insEF-3]"
"EG11940"	"yjcE"	"[yjcE, b4065, ECK4058]"
"G7869"	"ytfH"	"[ytfH, b4212, ECK4208]"
"G6750"	"ydcR"	"[ydcR, b1439, ECK1433]"
"G6178"	"ykgG"	"[ykgG, b0308, ECK0307]"
"G7850"	"yjfM"	"[yjfM, b4185, ECK4181]"
"G6889"	"nemR"	"[nemR, ydhM, b1649, ECK1645]"
"EG11558"	"caiC"	"[caiC, yaaM, b0037, ECK0038]"
"G6395"	"modE"	"[modE, chlD, modR, b0761, ECK0750]"
"G7697"	"yrdB"	"[yrdB, b3280, ECK3267]"
"G7906"	"insO-2"	"[insO-2, b4285, ECK4274]"
"EG11704"	"acrB"	"[acrB, acrE, b0462, ECK0456]"
"G6680"	"racR"	"[racR, rarC, ydaR, b1356, ECK1354]"
"G6088"	"caiF"	"[caiF, b0034, ECK0035]"
"EG11599"	"marB"	"[marB, b1532, ECK1525]"
"G7597"	"ygjH"	"[ygjH, b3074, ECK3064]"
"G6165"	"ecpR"	"[ecpR, ykgK, matA, b0294, ECK0293]"
"G7291"	"eutP"	"[eutP, ypfD, b2461, ECK2456]"
"EG12335"	"cdaR"	"[cdaR, sdaR, yaeG, b0162, ECK0161]"
"G7436"	"ygcR"	"[ygcR, b2770, ECK2765]"
"G7480"	"insD-4"	"[insD-4, yi22-4, b2860, ECK0358]"
"EG11512"	"satP"	"[satP, yaaH, b0010, ECK0010]"
"EG12006"	"btsR"	"[btsR, yehT, b2125, ECK2117]"
"EG12123"	"lrhA"	"[lrhA, genR, b2289, ECK2283]"
"G7701"	"gspA"	"[gspA, yheD, b3323, ECK3310]"
"G7238"	"yfdX"	"[yfdX, b2375, ECK2371]"
"G7344"	"yphH"	"[yphH, b2550, ECK2547]"
"G7285"	"eutE"	"[eutE, yffX, b2455, ECK2450]"
"EG11849"	"yihW"	"[yihW, b3884, ECK3877]"
"G7048"	"yedP"	"[yedP, b1955, ECK1953]"
"G6667"	"insH-4"	"[insH-4, trs5-4, yi52_4, b1331, ECK0261]"
"EG11242"	"ycaD"	"[ycaD, b0898, ECK0889]"
"G0-9621"	"torI"	"[torI, b4501, ECK2359]"
"EG11544"	"gadE"	"[gadE, yhiE, yhiT, b3512, ECK3496]"
"G6885"	"ydhK"	"[ydhK, b1645, ECK1641]"
"G6914"	"ydiK"	"[ydiK, b1688, ECK1685]"
"EG11450"	"maoP"	"[maoP, yifE, b3764, ECK3757]"
"EG50006"	"eutB"	"[eutB, b2441, ECK2436]"
"EG10989"	"tdcA"	"[tdcA, b3118, ECK3107]"
"G6672"	"smrA"	"[smrA, ydaL, b1340, ECK1337]"
"G6169"	"insF-1"	"[insF-1, tra5-5, b0299, ECK0299]"
"G7330"	"hcaT"	"[hcaT, yfhS, b2536, ECK2533]"
"EG12624"	"yiaG"	"[yiaG, b3555, ECK3542]"
"EG10842"	"rhaR"	"[rhaR, rhaC1, b3906, ECK3899]"
"EG12445"	"eamB"	"[eamB, yfiK, b2578, ECK2576]"
"G6471"	"ycaQ"	"[ycaQ, b0916, ECK0907]"
"G7270"	"eutK"	"[eutK, yffI, b2438, ECK2433]"
"EG10665"	"nusA"	"[nusA, b3169, ECK3158]"
"G6289"	"ylbF"	"[ylbF, b0520, ECK0513]"
"G0-10546"	"insCD-6"	"[insCD-6]"
"G6917"	"ydiN"	"[ydiN, b1691, ECK1689]"
"EG10364"	"galR"	"[galR, Rgal, b2837, ECK2835]"
"EG11215"	"yjjB"	"[yjjB, b4363, ECK4353]"
"G0-10657"	"yshB"	"[yshB, b4686, ECK4501]"
"EG11775"	"ybfE"	"[ybfE, b0685, ECK0673]"
"EG10050"	"appY"	"[appY, b0564, ECK0556]"
"EG12874"	"yajI"	"[yajI, b0412, ECK0406]"
"G0-10525"	"insEF-1"	"[insEF-1]"
"G6466"	"ycaM"	"[ycaM, b0899, ECK0890]"
"G7789"	"dgoR"	"[dgoR, yidW, b3695 (obsolete), b3694 (obsolete), b4479, ECK3687]"
"G7867"	"ytfF"	"[ytfF, b4210, ECK4206]"
"EG12291"	"yiaW"	"[yiaW, b3587, ECK3576]"
"G0-9962"	"tisB"	"[tisB, ysdB, b4618, ECK4427]"
"G7348"	"rseB"	"[rseB, b2571, ECK2569]"
"EG11970"	"yhdN"	"[yhdN, b3293, ECK3280]"
"G7900"	"insG"	"[insG, yi41, b4278, ECK4268]"
"EG20110"	"kefB"	"[kefB, trkB, b3350, ECK3338]"
"EG10470"	"hyaC"	"[hyaC, cybH, b0974, ECK0965]"
"G6985"	"dmlR"	"[dmlR, yeaT, b1799, ECK1797]"
"G7534"	"yqgA"	"[yqgA, b2966, ECK2961]"
"EG11855"	"yiiF"	"[yiiF, b3890, ECK3883]"
"EG11815"	"torC"	"[torC, b0996, ECK0987]"
"G6933"	"ydjM"	"[ydjM, b1728, ECK1726]"
"G6706"	"feaR"	"[feaR, ydbM, maoX, maoB, b1384, ECK1381]"
"EG11604"	"smf"	"[smf, b3286 (obsolete), b3285 (obsolete), smf1, smf2, b4473, ECK3272]"
"G7126"	"insF-5"	"[insF-5, tra5-4, b2089, ECK0299]"
"EG12631"	"gntU"	"[gntU, b3435 (obsolete), b3436 (obsolete), b4476, ECK3421]"
"EG12060"	"napC"	"[napC, yejX, b2202, ECK2194]"
"G6332"	"ybdO"	"[ybdO, b0603, ECK0597]"
"G6561"	"murJ"	"[murJ, mviN, yceN, b1069, ECK1054]"
"EG11214"	"yjjA"	"[yjjA, b4360, ECK4350]"
"EG11229"	"fdnI"	"[fdnI, b1476, ECK1470]"
"G7855"	"ulaG"	"[ulaG, yjfR, b4192, ECK4188]"
"EG20249"	"uxuR"	"[uxuR, b4324, ECK4315]"
"EG11125"	"yciE"	"[yciE, b1257, ECK1251]"
"G6509"	"insB-4"	"[insB-4, b0988, ECK0022]"
"EG12367"	"cusA"	"[cusA, ybdE, b0575, ECK0567]"
"EG10640"	"narI"	"[narI, chlI, b1227, ECK1221]"
"EG12289"	"yiaU"	"[yiaU, b3585, ECK3574]"
"EG12173"	"gspM"	"[gspM, hopZ, pshM, b3334, ECK3321]"
"G7844"	"yjeT"	"[yjeT, b4176, ECK4172]"
"G6554"	"yceJ"	"[yceJ, b1057, ECK1042]"
"G7757"	"yhhX"	"[yhhX, b3440, ECK3425]"
"EG12108"	"norR"	"[norR, ygaA, b2709, ECK2704]"
"G7690"	"yhdP"	"[yhdP, b3246 (obsolete), yhdR, yhdQ, b3245 (obsolete), b4472, ECK3234]"
"G6145"	"insB-3"	"[insB-3, b0274, ECK0022]"
"EG12141"	"ydhC"	"[ydhC, b1660, ECK1656]"
"EG11856"	"fdoI"	"[fdoI, b3892, ECK3885]"
"EG11785"	"yfiE"	"[yfiE, b2577, ECK2575]"
"EG10607"	"mrdB"	"[mrdB, mdrB, rodA, b0634, ECK0627]"
"G7568"	"ygiQ"	"[ygiQ, ygiR, b3016 (obsolete), b3015 (obsolete), b4469, ECK3007]"
"EG12061"	"napB"	"[napB, yejY, b2203, ECK2195]"
"G7747"	"yhgH"	"[yhgH, gntX, b3413, ECK3400]"
"EG11506"	"ftsH"	"[ftsH, std, hflB, mrsC, tolZ, b3178, ECK3167]"
"G7432"	"ygcN"	"[ygcN, b2766, ECK2761]"
"G0-10543"	"insCD-3"	"[insCD-3]"
"EG11896"	"plaP"	"[plaP, yeeF, b2014, ECK2008]"
"EG11781"	"nrfA"	"[nrfA, b4070, ECK4063]"
"EG11109"	"mngR"	"[mngR, ybgB, farR, b0730, ECK0718]"
"G7711"	"gspL"	"[gspL, yheK, b3333, ECK3320]"
"G7208"	"yfcU_2"	"[yfcU_2, b4661, yfcT, b2337, ECK2331]"
"EG10933"	"sdhC"	"[sdhC, cybL, cybA, dhsC, b0721, ECK0710]"
"G7739"	"hofM"	"[hofM, yrfD, b3395, ECK3382]"
"EG10972"	"gutM"	"[gutM, gut, srlM, b2706, ECK2701]"
"G7013"	"yebZ"	"[yebZ, b1840, ECK1841]"
"EG11691"	"adeQ"	"[adeQ, yicO, b3664, ECK3655]"
"EG12054"	"ccmF"	"[ccmF, yejR, b2196, ECK2188]"
"EG10821"	"rcsB"	"[rcsB, b2217, ECK2210]"
"G7251"	"yfeO"	"[yfeO, b2389, ECK2385]"
"G6895"	"ydhR"	"[ydhR, b1667, ECK1663]"
"EG10172"	"cybB"	"[cybB, b1418, ECK1410]"
"G7738"	"hofN"	"[hofN, yrfC, b3394, ECK3381]"
"EG10636"	"nagC"	"[nagC, nagR, b0676, ECK0664]"
"G6618"	"ycgN"	"[ycgN, b1181, ECK1169]"
"EG11159"	"argO"	"[argO, yggA, b2923, ECK2919]"
"EG11945"	"nrfB"	"[nrfB, yjcI, b4071, ECK4064]"
"EG10467"	"hupB"	"[hupB, dpeA, dbhB, hopD, b0440, ECK0434]"
"G6458"	"lysO"	"[lysO, ybjE, b0874, ECK0865]"
"G6451"	"ybjQ"	"[ybjQ, b0866, ECK0857]"
"EG11800"	"hybB"	"[hybB, b2995, ECK2989]"
"G7737"	"hofO"	"[hofO, yrfB, b3393, ECK3380]"
"EG10338"	"cra"	"[cra, fruR, fruC, shl, b0080, ECK0081]"
"G6258"	"ybaP"	"[ybaP, b0482, ECK0476]"
"EG10652"	"nhaA"	"[nhaA, ant, antA, hyc, b0019, ECK0020]"
"EG10934"	"sdhD"	"[sdhD, cybS, dhsD, b0722, ECK0711]"
"EG10166"	"cspA"	"[cspA, b3556, ECK3543]"
"EG11918"	"zraP"	"[zraP, yjaI, zra, b4002, ECK3994]"
"G0-10649"	"yoaK"	"[yoaK, b4676, ECK4491]"
"EG12294"	"grxC"	"[grxC, yibM, b3610, ECK3600]"
"G7736"	"hofP"	"[hofP, yrfA, b3392, ECK3379]"
"G8207"	"gatR_1"	"[gatR_1, gatR, b2087, ECK2083]"
"EG12710"	"yedJ"	"[yedJ, b1962, ECK1960]"
"EG10056"	"araE"	"[araE, b2841, ECK2839]"
"EG11031"	"trxA"	"[trxA, dasC, fipA, tsnC, b3781, ECK3773]"
"G7678"	"nanR"	"[nanR, yhcK, b3226, ECK3215]"
"G7708"	"gspI"	"[gspI, yheH, b3330, ECK3317]"
"EG12269"	"yhjY"	"[yhjY, b3548, ECK3535]"
"EG12688"	"grxB"	"[grxB, b1064, ECK1049]"
"G7634"	"agaS"	"[agaS, yraB, b3136, ECK3124]"
"G7326"	"iscR"	"[iscR, yfhP, b2531, ECK2528]"
"EG11943"	"yjcH"	"[yjcH, b4068, ECK4061]"
"G6592"	"ymfM"	"[ymfM, b1148, ECK1134]"
"G7235"	"yfdV"	"[yfdV, b2372, ECK2368]"
"EG11887"	"trxC"	"[trxC, yfiG, b2582, ECK2580]"
"G6919"	"ydiP"	"[ydiP, b1696, ECK1694]"
"G7186"	"yfbS"	"[yfbS, b2292, ECK2286]"
"EG11825"	"yddE"	"[yddE, b1464, ECK1458]"
"G7401"	"nrdH"	"[nrdH, ygaN, b2673, ECK2667]"
"G7288"	"eutD"	"[eutD, ypfA, eutI, b2458, ECK2453]"
"G6664"	"pgrR"	"[pgrR, ycjZ, b1328, ECK1325]"
"EG11579"	"ybiA"	"[ybiA, b0798, ECK0787]"
"G6312"	"borD"	"[borD, iss, vboR, bor, ybcU, b0557, ECK0549]"
"G6877"	"dtpA"	"[dtpA, ydgR, tppB, b1634, ECK1630]"
"EG12181"	"grxD"	"[grxD, ydhD, b1654, ECK1650]"
"G6274"	"allS"	"[allS, ybbS, glxA1, b0504, ECK0497]"
"G6431"	"gsiC"	"[gsiC, yliC, b0831, ECK0821]"
"EG11192"	"yicC"	"[yicC, b3644, ECK3634]"
"EG10417"	"grxA"	"[grxA, grx, b0849, ECK0840]"
"G6868"	"ydgJ"	"[ydgJ, b1624, ECK1619]"
"EG12739"	"exuR"	"[exuR, b3094, ECK3085]"
"EG11099"	"ybaA"	"[ybaA, b0456, ECK0450]"
"G6151"	"yagN"	"[yagN, b0280, ECK0279]"
"G6393"	"zitB"	"[zitB, ybgR, b0752, ECK0741]"
"G7189"	"yfbV"	"[yfbV, b2295, ECK2289]"
"EG12246"	"yhjB"	"[yhjB, b3520, ECK3505]"
"EG11891"	"yeeA"	"[yeeA, b2008, ECK2002]"
"G7834"	"yjeI"	"[yjeI, b4144, ECK4138]"
"EG12113"	"hofQ"	"[hofQ, hopQ, b3391, ECK3378]"
"EG12008"	"mlrA"	"[mlrA, yehV, b2127, ECK2119]"
"G7675"	"yhcH"	"[yhcH, b3221, ECK3210]"
"G6129"	"perR"	"[perR, b0254, ECK0256]"
"EG13283"	"emrY"	"[emrY, b2367, ECK2363]"
"EG11721"	"yidZ"	"[yidZ, b3711, ECK3704]"
"G7705"	"gspF"	"[gspF, hofF, hopF, b3327, ECK3314]"
"G7535"	"yghD"	"[yghD, ecfC, b2968, ECK2963]"
"EG10275"	"accB"	"[accB, fabE, b3255, ECK3242]"
"EG12019"	"yohF"	"[yohF, yohE, b2137, ECK2130]"
"EG11434"	"marA"	"[marA, norB, inaR, cfxB, nfxC, soxQ, b1531, ECK1524]"
"G7400"	"ygaM"	"[ygaM, b2672, ECK2666]"
"EG12877"	"ycfK"	"[ycfK, stfP, b1154, ECK1140]"
"EG12576"	"mdtM"	"[mdtM, yjiO, b4337, ECK4328]"
"G0-10592"	"rydC"	"[rydC, b4597, ECK4407]"
"EG11088"	"pdhR"	"[pdhR, aceC, genA, yacB, b0113, ECK0112]"
"G6267"	"fetB"	"[fetB, ybbM, b0491, ECK0485]"
"G7177"	"yfbK"	"[yfbK, b2270, ECK2264]"
"EG11865"	"rhaM"	"[rhaM, yiiL, b3901, ECK3894]"
"EG10935"	"sdiA"	"[sdiA, b1916, ECK1915]"
"G6995"	"yoaH"	"[yoaH, b1811, ECK1809]"
"EG11740"	"nfrA"	"[nfrA, b0568, ECK0560]"
"EG12281"	"yiaM"	"[yiaM, b3577, ECK3566]"
"EG10801"	"putA"	"[putA, putC, poaA, b1014, ECK1005]"
"EG11636"	"ydeA"	"[ydeA, b1528, ECK1521]"
"G6884"	"ydhJ"	"[ydhJ, b1644, ECK1640]"
"EG10588"	"metJ"	"[metJ, b3938, ECK3930]"
"G6564"	"ycfL"	"[ycfL, b1104, ECK1090]"
"G7375"	"ypjM_2"	"[ypjM_2, yfjV, yfjV_3, b2640, ECK2636]"
"EG11869"	"kdgT"	"[kdgT, b3909, ECK3902]"
"EG10442"	"hipB"	"[hipB, b1508, ECK1501]"
"G7702"	"gspC"	"[gspC, yheE, b3324, ECK3311]"
"G6426"	"ybiW"	"[ybiW, pflF, b0823, ECK0813]"
"EG11095"	"acpH"	"[acpH, yajB, b0404, ECK0398]"
"EG10319"	"flhC"	"[flhC, flaI, b1891, ECK1892]"
"G6230"	"yaiI"	"[yaiI, b0387, ECK0382]"
"G7280"	"yffS"	"[yffS, b2450, ECK2445]"
"EG11686"	"yicJ"	"[yicJ, b3657, ECK3647]"
"EG50003"	"acpP"	"[acpP, b1094, ECK1080]"
"EG10133"	"cadC"	"[cadC, b4133, ECK4127]"
"G6920"	"ydiQ"	"[ydiQ, b1697, ECK1695]"
"G0-10645"	"ymjD"	"[ymjD, b4673, ECK4488]"
"G7924"	"hypT"	"[hypT, qseD, yjiE, b4327, ECK4318]"
"EG12391"	"ydiE"	"[ydiE, b1705, ECK1703]"
"G7225"	"yfdM"	"[yfdM, yzyB, b2356, ECK2350]"
"EG11419"	"bcr"	"[bcr, bicA, bicR, sur, suxA, b2182, ECK2176]"
"G7594"	"yqjI"	"[yqjI, b3071, ECK3061]"
"EG12455"	"lplT"	"[lplT, ygeD, b2835, ECK2831]"
"EG12256"	"pdeK"	"[pdeK, yhjK, b3529, ECK3514]"
"G7257"	"yfeR"	"[yfeR, b2409, ECK2403]"
"EG11937"	"yjcB"	"[yjcB, b4060, ECK4052]"
"G7079"	"yeeP"	"[yeeP, b1999, ECK1991]"
"EG11054"	"uhpT"	"[uhpT, b3666, ECK3657]"
"G6864"	"rstA"	"[rstA, urpT, b1608, ECK1603]"
"EG11466"	"rarD"	"[rarD, yigH, b3819, ECK3813]"
"EG11766"	"yibJ"	"[yibJ, b3595, ECK3584]"
"EG10711"	"yjdM"	"[yjdM, phnA, b4108, ECK4101]"
"G6638"	"yciT"	"[yciT, deoT, b1284, ECK1279]"
"EG11522"	"ybfB"	"[ybfB, b0702, ECK0690]"
"G6822"	"ydfO"	"[ydfO, b1549, ECK1543]"
"EG10617"	"mtr"	"[mtr, b3161, ECK3149]"
"G6784"	"dosC"	"[dosC, yddV, dgcO, b1490, ECK1484]"
"G6247"	"decR"	"[decR, ybaO, b0447, ECK0441]"
"G7929"	"yjiJ"	"[yjiJ, b4332, ECK4323]"
"EG11182"	"yhfA"	"[yhfA, b3356, ECK3344]"
"G0-10201"	"istR"	"[istR, psrA19, istR-1, istR-2, b4616, ECK4425]"
"G7172"	"pmrD"	"[pmrD, b2259, ECK2253]"
"EG12615"	"torR"	"[torR, b0995, ECK0986]"
"EG10433"	"hemX"	"[hemX, b3803, ECK3797]"
"G6685"	"ydaW"	"[ydaW, b1361, ECK1359]"
"G7679"	"dcuD"	"[dcuD, yhcL, b3227, ECK3216]"
"G6804"	"lsrF"	"[lsrF, yneB, b1517, ECK1510]"
"EG12235"	"arsR"	"[arsR, arsE, b3501, ECK3486]"
"G7549"	"yghQ"	"[yghQ, b2983, ECK2977]"
"G7938"	"yjiT"	"[yjiT, b4342, ECK4333]"
"G6577"	"cobB"	"[cobB, ycfY, b1120, ECK1106]"
"EG11884"	"tehB"	"[tehB, b1430, ECK1423]"
"EG11965"	"mtlR"	"[mtlR, b3601, ECK3590]"
"G7823"	"yjcZ"	"[yjcZ, b4110, ECK4103]"
"G6589"	"ymfK"	"[ymfK, cohE, b1145, ECK1131]"
"G7130"	"yegT"	"[yegT, b2098, ECK2091]"
"G0-10574"	"rseX"	"[rseX, IS096, b4603, ECK4412]"
"EG11668"	"atoC"	"[atoC, b2220, ECK2213]"
"G6572"	"ycfT"	"[ycfT, b1115, ECK1101]"
"G7648"	"yhbP"	"[yhbP, b3154, ECK3142]"
"EG12252"	"pdeH"	"[pdeH, yhjH, b3525, ECK3510]"
"EG10042"	"ampE"	"[ampE, b0111, ECK0110]"
"EG10897"	"rpoH"	"[rpoH, fam, hin, htpR, b3461, ECK3445]"
"G7520"	"yggP"	"[yggP, b2931 (obsolete), b2932 (obsolete), b4465, ECK2927]"
"G6309"	"essD"	"[essD, vlyS, ybcR, b0554, ECK0545]"
"G6857"	"mdtI"	"[mdtI, ydgE, b1599, ECK1594]"
"EG11236"	"pdeL"	"[pdeL, yahA, b0315, ECK0313]"
"EG10551"	"lysR"	"[lysR, b2839, ECK2837]"
"EG12220"	"yhhT"	"[yhhT, b3474, ECK3458]"
"G7382"	"ypjA"	"[ypjA, b2647, ECK2644]"
"G6869"	"cnu"	"[cnu, ydgT, b1625, ECK1621]"
"EG11665"	"bacA"	"[bacA, uppP, b3057, ECK3047]"
"EG10439"	"hha"	"[hha, b0460, ECK0454]"
"G7162"	"yfaY"	"[yfaY, b2249, ECK2242]"
"G6148"	"yagK"	"[yagK, b0277, ECK0276]"
"G6338"	"citT"	"[citT, ybdS, b0612, ECK0605]"
"G6623"	"ycgR"	"[ycgR, b1194, ECK1182]"
"EG10292"	"fecR"	"[fecR, b4292, ECK4282]"
"EG10372"	"gdhA"	"[gdhA, b1761, ECK1759]"
"G6970"	"yeaH"	"[yeaH, b1784, ECK1782]"
"G0-10689"	"mgtL"	"[mgtL, b4702, ECK4513]"
"EG11158"	"fau"	"[fau, ygfA, b2912, ECK2907]"
"EG10116"	"bglG"	"[bglG, bglC, b3723, ECK3716]"
"G6813"	"yneK"	"[yneK, b1527, ECK1520]"
"G6125"	"ykfB"	"[ykfB, b0250, ECK0252]"
"EG12908"	"frlA"	"[frlA, yhfM, b3370, ECK3358]"
"EG12402"	"chaB"	"[chaB, b1217, ECK1211]"
"G7891"	"idnR"	"[idnR, gntS?, gntH, yjgS, b4264, ECK4257]"
"G7874"	"tamA"	"[tamA, ytfM, b4220, ECK4216]"
"G6507"	"gfcB"	"[gfcB, ymcC, b0986, ECK0977]"
"EG11277"	"thrL"	"[thrL, b0001, ECK0001]"
"EG12867"	"ampH"	"[ampH, yaiH, b0376, ECK0371]"
"G7563"	"yqhC"	"[yqhC, b3010, ECK3002]"
"G6399"	"ybhH"	"[ybhH, b0769, ECK0758]"
"EG11634"	"nohA"	"[nohA, nohQ, b1548, ECK1541]"
"EG12544"	"yjhB"	"[yjhB, b4279, ECK4269]"
"G7161"	"yfaX"	"[yfaX, b2248, ECK2241]"
"G6464"	"ftsK"	"[ftsK, dinH, b0890, ECK0881]"
"G6108"	"yafK"	"[yafK, b0224, ECK0225]"
"G0-9602"	"ldrA"	"[ldrA, b4419, ECK1204]"
"G6812"	"yneJ"	"[yneJ, b1526, ECK1519]"
"G0-10511"	"yeiW"	"[yeiW, b4502, ECK2164]"
"G7917"	"yjhQ"	"[yjhQ, b4307, ECK4297]"
"EG12249"	"yhjE"	"[yhjE, b3523, ECK3508]"
"G6546"	"csgD"	"[csgD, b1040, ECK1026]"
"EG12102"	"feoB"	"[feoB, b3409, ECK3396]"
"EG12373"	"ppnN"	"[ppnN, ygdH, b2795, ECK2790]"
"G7366"	"rnlB"	"[rnlB, yfjO, b2631, ECK2627]"
"G6201"	"mhpR"	"[mhpR, b0346, ECK0343]"
"EG12159"	"ppnP"	"[ppnP, yaiE, b0391, ECK0386]"
"G7372"	"yfjT"	"[yfjT, b2637, ECK2633]"
"EG12029"	"nupX"	"[nupX, yeiJ, b2161, ECK2154]"
"G7239"	"ypdI"	"[ypdI, b2376, ECK2372]"
"G6175"	"rclR"	"[rclR, ykgD, b0305, ECK0304]"
"EG11167"	"zupT"	"[zupT, ygiE, b3040, ECK3031]"
"G6747"	"yncJ"	"[yncJ, b1436, ECK1430]"
"EG11788"	"fcl"	"[fcl, wcaG, yefB, b2052, ECK2046]"
"G7084"	"cbeA"	"[cbeA, yeeU, b2004, ECK1997]"
"EG12190"	"eutR"	"[eutR, yfeG, b2437, ECK2432]"
"G6640"	"yciW"	"[yciW, b1287, ECK1282]"
"G7277"	"yffP"	"[yffP, b2447, ECK2442]"
"EG11840"	"yihN"	"[yihN, b3874, ECK3867]"
"G7102"	"wcaC"	"[wcaC, b2057, ECK2051]"
"EG11913"	"yijO"	"[yijO, b3954, ECK3945]"
"G7875"	"tamB"	"[tamB, ytfO, ytfN, b4221, ECK4217]"
"G6512"	"ymcE"	"[ymcE, b0991, ECK0981]"
"G7098"	"wcaJ"	"[wcaJ, b2047, ECK2041]"
"G6619"	"hlyE"	"[hlyE, ycgD, clyA, hpr, sheA, b1182, ECK1170]"
"EG11615"	"basR"	"[basR, pmrA, b4113, ECK4106]"
"G6288"	"ylbE"	"[ylbE, b0519 (obsolete), G0-10554, b4507 (obsolete), b4572, ECK0512]"
"G7221"	"yfdI"	"[yfdI, gtrS, gtrIV, b2352, ECK2346]"
"EG11639"	"eamA"	"[eamA, ydeD, b1533, ECK1526]"
"G7094"	"wcaM"	"[wcaM, yefK, b2043, ECK2037]"
"EG11285"	"glrR"	"[glrR, yfhA, qseF, b2554, ECK2551]"
"EG10155"	"cirA"	"[cirA, cir, feuA, b2155, ECK2148]"
"G6176"	"ykgE"	"[ykgE, b0306, ECK0305]"
"G7106"	"wzb"	"[wzb, b2061, ECK2055]"
"G0-9613"	"hokA"	"[hokA, yiaZ, b4455, ECK3544]"
"EG11029"	"trpR"	"[trpR, rtrY, b4393, ECK4385]"
"G0-8887"	"yncL"	"[yncL, b4598, ECK4408]"
"G6835"	"ydfX"	"[ydfX, b1568, ECK1562]"
"EG11343"	"mdtG"	"[mdtG, yceE, b1053, ECK1038]"
"EG11502"	"rcsF"	"[rcsF, b0196, ECK0196]"
"EG10894"	"rpoB"	"[rpoB, sdgB, tabD, stv, stl, ftsR, groN, nitB, rif, ron, b3987, ECK3978]"
"G7097"	"wzxC"	"[wzxC, wzx, b2046, ECK2040]"
"G0-10601"	"ygdT"	"[ygdT, b4610, ECK4419]"
"G7103"	"wcaB"	"[wcaB, b2058, ECK2052]"
"G0-9605"	"ldrB"	"[ldrB, b4421, ECK1206]"
"EG10681"	"oxyR"	"[oxyR, momR, mor, b3961, ECK3953]"
